# SAMPLE
FTS 95 GHz source w/rect feedhorn, long circ feedhorn on detect.

SAMPLE: 605-606 etalon with 3" spacing. Aligned along the x direction.

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-3 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 1857598240.000000 208.005500 0.000174762
1 1857598320.000000 208.156500 0.000174762
2 1857598400.000000 208.310000 0.000174762
3 1857598480.000000 208.464000 0.000174762
4 1857598560.000000 208.616500 0.000174762
5 1857598640.000000 208.772500 0.000174762
6 1857598720.000000 208.929000 0.000174762
7 1857598800.000000 209.080000 0.000174762
8 1857598880.000000 209.236500 0.000174762
9 1857598960.000000 209.392500 0.000174762
10 1857599041.000000 209.544500 0.000174762
11 1857599120.000000 209.700500 0.000174762
12 1857599200.000000 209.854500 0.000174523
13 1857599280.000000 210.012000 0.000174762
14 1857599360.000000 210.163000 0.000174762
15 1857599440.000000 210.320000 0.000174762
16 1857599520.000000 210.476000 0.000174762
17 1857599600.000000 210.629500 0.000174762
18 1857599680.000000 210.784000 0.000174762
19 1857599760.000000 210.940000 0.000174523
20 1857599840.000000 211.095500 0.000174285
21 1857599920.000000 211.252000 0.000174523
22 1857600000.000000 211.399000 0.000174285
23 1857600080.000000 211.556000 0.000174523
24 1857600160.000000 211.712500 0.000174762
25 1857600240.000000 211.879500 0.000174762
26 1857600320.000000 212.034000 0.000174762
27 1857600400.000000 212.182000 0.000174762
28 1857600480.000000 212.338500 0.000174523
29 1857600560.000000 212.494500 0.000174285
