# NO SAMPLE
FTS 95 GHz source w/rect feedhorn, long circ feedhorn on detect.

SAMPLE: 605-606 etalon with 3" spacing. Aligned along the x direction.

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-3 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 1857140460.000000 208.002500 0.000176908
1 1857140540.000000 208.150000 0.000176669
2 1857140620.000000 208.303500 0.000176669
3 1857140700.000000 208.461000 0.000176669
4 1857140780.000000 208.614000 0.000176669
5 1857140860.000000 208.768000 0.000176908
6 1857140940.000000 208.924500 0.000176908
7 1857141020.000000 209.077500 0.000177146
8 1857141100.000000 209.234500 0.000176908
9 1857141180.000000 209.385500 0.000176669
10 1857141260.000000 209.542500 0.000176669
11 1857141340.000000 209.698000 0.000176669
12 1857141420.000000 209.849500 0.000176669
13 1857141500.000000 210.007000 0.000176908
14 1857141580.000000 210.161000 0.000176908
15 1857141660.000000 210.315000 0.000176908
16 1857141740.000000 210.471500 0.000176908
17 1857141820.000000 210.625000 0.000176908
18 1857141900.000000 210.780000 0.000176908
19 1857141980.000000 210.934500 0.000176669
20 1857142060.000000 211.087000 0.000176431
21 1857142140.000000 211.245500 0.000176431
22 1857142220.000000 211.399500 0.000176669
23 1857142300.000000 211.553000 0.000176908
24 1857142380.000000 211.709500 0.000177146
25 1857142460.000000 211.865500 0.000177146
26 1857142540.000000 212.020000 0.000176908
27 1857142620.000000 212.174000 0.000176908
28 1857142700.000000 212.330500 0.000176669
29 1857142780.000000 212.486500 0.000176431
