# # SAMPLE 
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 456871040.000000 168.018500 0.000201614
1 456871120.000000 168.171000 0.000201554
2 456871200.000000 168.327500 0.000201494
3 456871280.000000 168.481500 0.000201554
4 456871360.000000 168.636500 0.000201435
5 456871440.000000 168.791000 0.000201494
6 456871520.000000 168.946000 0.000201494
7 456871600.000000 169.100000 0.000201554
8 456871680.000000 169.255500 0.000201465
9 456871760.000000 169.411000 0.000201584
10 456871840.000000 169.563500 0.000201554
11 456871920.000000 169.718000 0.000201465
12 456872000.000000 169.874000 0.000201584
13 456872080.000000 170.025000 0.000201435
14 456872160.000000 170.180500 0.000201375
15 456872240.000000 170.337500 0.000201465
16 456872320.000000 170.492000 0.000201554
17 456872400.000000 170.645500 0.000201584
18 456872480.000000 170.802000 0.000201494
19 456872560.000000 170.957500 0.000201465
20 456872640.000000 171.112500 0.000201375
21 456872720.000000 171.270000 0.000201465
22 456872800.000000 171.426000 0.000201435
23 456872880.000000 171.581000 0.000201554
24 456872960.000000 171.736500 0.000201554
25 456873040.000000 171.892000 0.000201584
26 456873120.000000 172.046500 0.000201524
27 456873200.000000 172.204000 0.000201494
28 456873280.000000 172.356500 0.000201375
29 456873360.000000 172.513500 0.000201584
30 456873440.000000 172.671000 0.000201584
31 456873520.000000 172.824500 0.000201584
32 456873600.000000 172.979500 0.000201554
33 456873680.000000 173.133500 0.000201465
34 456873760.000000 173.288000 0.000201465
35 456873840.000000 173.443500 0.000201375
36 456873920.000000 173.598000 0.000201554
37 456874000.000000 173.749500 0.000201554
38 456874080.000000 173.909000 0.000201494
39 456874160.000000 174.060500 0.000201554
40 456874240.000000 174.217000 0.000201435
41 456874320.000000 174.374000 0.000201405
42 456874400.000000 174.526000 0.000201494
43 456874480.000000 174.683000 0.000201435
44 456874560.000000 174.839500 0.000201524
45 456874640.000000 174.991500 0.000201494
46 456874720.000000 175.148500 0.000201554
47 456874800.000000 175.303000 0.000201375
48 456874880.000000 175.457500 0.000201494
49 456874960.000000 175.614000 0.000201494
50 456875040.000000 175.767000 0.000201584
51 456875120.000000 175.922500 0.000201614
52 456875200.000000 176.079000 0.000201584
53 456875280.000000 176.234000 0.000201554
54 456875360.000000 176.389000 0.000201465
55 456875440.000000 176.543500 0.000201494
56 456875520.000000 176.702000 0.000201435
57 456875600.000000 176.856000 0.000201435
58 456875680.000000 177.012000 0.000201554
59 456875760.000000 177.168000 0.000201643
60 456875840.000000 177.320000 0.000201554
61 456875920.000000 177.478000 0.000201524
62 456876000.000000 177.634500 0.000201405
63 456876080.000000 177.787000 0.000201405
64 456876160.000000 177.944500 0.000201405
