# # SAMPLE 
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 459068300.000000 168.019000 0.00020066
1 459068380.000000 168.170500 0.00020066
2 459068460.000000 168.328500 0.000200571
3 459068540.000000 168.482000 0.000200571
4 459068620.000000 168.637000 0.0002006
5 459068700.000000 168.791000 0.000200571
6 459068780.000000 168.945000 0.0002006
7 459068860.000000 169.103000 0.000200571
8 459068940.000000 169.254500 0.0002006
9 459069020.000000 169.409500 0.0002006
10 459069100.000000 169.566500 0.00020063
11 459069180.000000 169.717000 0.000200541
12 459069260.000000 169.874000 0.000200571
13 459069340.000000 170.026000 0.00020063
14 459069420.000000 170.179000 0.000200541
15 459069500.000000 170.336500 0.00020063
16 459069580.000000 170.491000 0.0002006
17 459069660.000000 170.645000 0.0002006
18 459069740.000000 170.800000 0.00020069
19 459069820.000000 170.956000 0.00020072
20 459069900.000000 171.112000 0.00020066
21 459069980.000000 171.267000 0.0002006
22 459070060.000000 171.425000 0.00020063
23 459070140.000000 171.579500 0.000200779
24 459070220.000000 171.733500 0.00020069
25 459070300.000000 171.892500 0.0002006
26 459070380.000000 172.044000 0.00020063
27 459070460.000000 172.200000 0.000200481
28 459070540.000000 172.357000 0.000200481
29 459070620.000000 172.514000 0.000200571
30 459070700.000000 172.668500 0.00020063
31 459070780.000000 172.824000 0.00020063
32 459070860.000000 172.980000 0.000200571
33 459070940.000000 173.134500 0.000200571
34 459071020.000000 173.289500 0.000200332
35 459071100.000000 173.441500 0.000200481
36 459071180.000000 173.597000 0.000200571
37 459071260.000000 173.751500 0.000200571
38 459071340.000000 173.908500 0.00020072
39 459071420.000000 174.062000 0.000200481
40 459071500.000000 174.218500 0.000200481
41 459071580.000000 174.375000 0.000200511
42 459071660.000000 174.526000 0.000200481
43 459071740.000000 174.684000 0.0002006
44 459071820.000000 174.839500 0.000200541
45 459071900.000000 174.991000 0.00020066
46 459071980.000000 175.148500 0.0002006
47 459072060.000000 175.304500 0.0002006
48 459072140.000000 175.457500 0.000200511
49 459072220.000000 175.615000 0.000200511
50 459072300.000000 175.764000 0.000200571
51 459072380.000000 175.923000 0.000200571
52 459072460.000000 176.077500 0.0002006
53 459072540.000000 176.230500 0.00020063
54 459072620.000000 176.389000 0.0002006
55 459072700.000000 176.543500 0.00020063
56 459072780.000000 176.701500 0.000200481
57 459072860.000000 176.854500 0.0002006
58 459072940.000000 177.011500 0.00020066
59 459073020.000000 177.167000 0.00020069
60 459073100.000000 177.318500 0.00020063
61 459073180.000000 177.476500 0.000200511
62 459073260.000000 177.632000 0.000200451
63 459073340.000000 177.788500 0.000200422
64 459073420.000000 177.941500 0.000200571
