# SAMPLE
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 393624580.000000 168.014000 0.00018713
1 393624660.000000 168.166500 0.00018707
2 393624740.000000 168.323500 0.000186981
3 393624820.000000 168.480500 0.000187011
4 393624900.000000 168.632000 0.0001871
5 393624980.000000 168.786000 0.00018713
6 393625060.000000 168.940000 0.00018713
7 393625140.000000 169.098000 0.000187249
8 393625220.000000 169.249500 0.000187219
9 393625300.000000 169.405500 0.000187219
10 393625380.000000 169.561500 0.00018707
11 393625460.000000 169.716500 0.00018704
12 393625540.000000 169.870500 0.000186981
13 393625620.000000 170.024000 0.000187011
14 393625700.000000 170.179000 0.000187189
15 393625780.000000 170.333000 0.000187279
16 393625860.000000 170.487500 0.000187279
17 393625940.000000 170.644000 0.000187249
18 393626020.000000 170.796500 0.00018716
19 393626100.000000 170.952500 0.000187189
20 393626180.000000 171.110500 0.00018713
21 393626260.000000 171.264500 0.00018707
22 393626340.000000 171.421500 0.00018704
23 393626420.000000 171.580000 0.000187011
24 393626500.000000 171.732000 0.00018713
25 393626580.000000 171.890500 0.000187219
26 393626660.000000 172.057500 0.000187219
27 393626740.000000 172.207000 0.000187189
28 393626820.000000 172.352000 0.00018716
29 393626900.000000 172.507000 0.00018716
30 393626980.000000 172.667000 0.00018713
31 393627060.000000 172.823000 0.00018713
32 393627140.000000 172.978500 0.00018713
33 393627220.000000 173.133000 0.00018713
34 393627300.000000 173.288000 0.000187219
35 393627380.000000 173.444000 0.000187219
36 393627460.000000 173.595000 0.000187219
37 393627540.000000 173.750500 0.000187219
38 393627620.000000 173.908000 0.000187219
39 393627700.000000 174.061000 0.00018716
40 393627780.000000 174.215000 0.00018707
41 393627860.000000 174.370500 0.00018716
42 393627940.000000 174.525000 0.000187189
43 393628020.000000 174.682000 0.000187249
44 393628100.000000 174.835500 0.000187249
45 393628180.000000 174.990000 0.000187249
46 393628260.000000 175.143500 0.000187279
47 393628340.000000 175.297500 0.000187279
48 393628420.000000 175.456000 0.000187219
49 393628500.000000 175.609000 0.000187249
50 393628580.000000 175.762000 0.00018713
51 393628660.000000 175.920500 0.000187249
52 393628740.000000 176.073000 0.000187338
53 393628820.000000 176.229500 0.000187368
54 393628900.000000 176.387000 0.000187279
55 393628980.000000 176.539000 0.000187338
56 393629060.000000 176.696500 0.000187279
57 393629140.000000 176.855000 0.000187309
58 393629220.000000 177.008000 0.000187368
59 393629300.000000 177.164000 0.000187338
60 393629380.000000 177.318500 0.000187279
61 393629460.000000 177.474500 0.000187338
62 393629540.000000 177.629000 0.000187338
63 393629620.000000 177.785500 0.000187309
64 393629700.000000 177.940500 0.000187249
