#NO SAMPLE
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 394125180.000000 168.013000 0.000182093
1 394125260.000000 168.155500 0.000182063
2 394125340.000000 168.311000 0.000182063
3 394125420.000000 168.462000 0.000182034
4 394125500.000000 168.618500 0.000182063
5 394125580.000000 168.786500 0.000182153
6 394125660.000000 168.944500 0.000182212
7 394125740.000000 169.093500 0.000182212
8 394125820.000000 169.239000 0.000182212
9 394125900.000000 169.395000 0.000182123
10 394125980.000000 169.549500 0.000182034
11 394126060.000000 169.702500 0.000182004
12 394126140.000000 169.860000 0.000182004
13 394126220.000000 170.013000 0.000181974
14 394126300.000000 170.165000 0.000182093
15 394126380.000000 170.322500 0.000182183
16 394126460.000000 170.475000 0.000182272
17 394126540.000000 170.631000 0.000182272
18 394126620.000000 170.786500 0.000182183
19 394126700.000000 170.938000 0.000182063
20 394126780.000000 171.096500 0.000182093
21 394126860.000000 171.253000 0.000182063
22 394126940.000000 171.409500 0.000182063
23 394127020.000000 171.565500 0.000182004
24 394127100.000000 171.721500 0.000182123
25 394127180.000000 171.877500 0.000182123
26 394127260.000000 172.030500 0.000182212
27 394127340.000000 172.187500 0.000182242
28 394127420.000000 172.340500 0.000182153
29 394127500.000000 172.494000 0.000182153
30 394127580.000000 172.651000 0.000182093
31 394127660.000000 172.806500 0.000182063
32 394127740.000000 172.963500 0.000182123
33 394127820.000000 173.117500 0.000182093
34 394127900.000000 173.270500 0.000182093
35 394127980.000000 173.428000 0.000182212
36 394128060.000000 173.582000 0.000182183
37 394128140.000000 173.733500 0.000182212
38 394128220.000000 173.890500 0.000182153
39 394128300.000000 174.046500 0.000182093
40 394128380.000000 174.202000 0.000182063
41 394128460.000000 174.357000 0.000182153
42 394128540.000000 174.511500 0.000182153
43 394128620.000000 174.665500 0.000182242
44 394128700.000000 174.820500 0.000182212
45 394128780.000000 174.977500 0.000182183
46 394128860.000000 175.132000 0.000182212
47 394128940.000000 175.285500 0.000182183
48 394129020.000000 175.443000 0.000182242
49 394129100.000000 175.596000 0.000182153
50 394129180.000000 175.750000 0.000182183
51 394129260.000000 175.906000 0.000182153
52 394129340.000000 176.061500 0.000182242
53 394129420.000000 176.213500 0.000182421
54 394129500.000000 176.370000 0.000182361
55 394129580.000000 176.525500 0.000182302
56 394129660.000000 176.683500 0.000182361
57 394129740.000000 176.839500 0.000182183
58 394129820.000000 176.993500 0.000182272
59 394129900.000000 177.149500 0.000182212
60 394129980.000000 177.304500 0.000182183
61 394130060.000000 177.463000 0.000182272
62 394130140.000000 177.615500 0.000182332
63 394130220.000000 177.774000 0.000182391
64 394130300.000000 177.929500 0.000182361
