# SAMPLE
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 397102460.000000 168.013500 0.000187636
1 397102540.000000 168.164000 0.000187517
2 397102620.000000 168.318500 0.000187487
3 397102700.000000 168.472000 0.000187577
4 397102780.000000 168.629000 0.000187607
5 397102861.000000 168.786000 0.000187726
6 397102940.000000 168.938000 0.000187726
7 397103020.000000 169.094500 0.000187726
8 397103100.000000 169.246000 0.000187696
9 397103180.000000 169.401500 0.000187666
10 397103260.000000 169.558500 0.000187636
11 397103340.000000 169.709500 0.000187547
12 397103420.000000 169.866500 0.000187517
13 397103500.000000 170.021500 0.000187607
14 397103580.000000 170.174000 0.000187666
15 397103660.000000 170.330500 0.000187696
16 397103740.000000 170.485500 0.000187726
17 397103820.000000 170.641500 0.000187607
18 397103900.000000 170.790500 0.000187636
19 397103980.000000 170.944500 0.000187607
20 397104060.000000 171.102500 0.000187577
21 397104140.000000 171.261000 0.000187607
22 397104220.000000 171.418500 0.000187487
23 397104300.000000 171.575500 0.000187577
24 397104380.000000 171.728500 0.000187696
25 397104460.000000 171.886500 0.000187785
26 397104540.000000 172.041000 0.000187756
27 397104620.000000 172.194000 0.000187726
28 397104700.000000 172.351000 0.000187666
29 397104780.000000 172.506000 0.000187517
30 397104860.000000 172.662500 0.000187517
31 397104940.000000 172.819500 0.000187517
32 397105020.000000 172.976000 0.000187577
33 397105100.000000 173.128500 0.000187636
34 397105180.000000 173.283000 0.000187636
35 397105260.000000 173.440500 0.000187696
36 397105340.000000 173.594500 0.000187696
37 397105420.000000 173.745000 0.000187696
38 397105500.000000 173.903000 0.000187636
39 397105580.000000 174.056000 0.000187577
40 397105660.000000 174.213000 0.000187517
41 397105740.000000 174.366000 0.000187517
42 397105820.000000 174.520000 0.000187666
43 397105900.000000 174.678000 0.000187636
44 397105980.000000 174.832000 0.000187726
45 397106060.000000 174.985000 0.000187726
46 397106140.000000 175.141500 0.000187726
47 397106220.000000 175.292500 0.000187696
48 397106300.000000 175.449500 0.000187666
49 397106380.000000 175.605000 0.000187666
50 397106460.000000 175.758500 0.000187607
51 397106540.000000 175.913500 0.000187577
52 397106620.000000 176.069500 0.000187666
53 397106700.000000 176.226500 0.000187696
54 397106780.000000 176.380500 0.000187696
55 397106860.000000 176.535000 0.000187696
56 397106940.000000 176.693500 0.000187666
57 397107020.000000 176.846500 0.000187666
58 397107100.000000 177.003500 0.000187696
59 397107180.000000 177.160000 0.000187636
60 397107260.000000 177.312500 0.000187696
61 397107340.000000 177.471000 0.000187607
62 397107420.000000 177.625500 0.000187785
63 397107500.000000 177.780500 0.000187785
64 397107580.000000 177.937000 0.000187815
