# SAMPLE - ONE ARM SCANS
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 392029443.000000 168.018500 0.000123532
1 392029520.000000 168.165500 0.000123472
2 392029600.000000 168.313000 0.000123472
3 392029680.000000 168.457500 0.000123442
4 392029760.000000 168.613500 0.000123472
5 392029840.000000 168.765000 0.000123472
6 392029920.000000 168.917500 0.000123502
7 392030000.000000 169.074500 0.000123472
8 392030080.000000 169.229000 0.000123472
9 392030160.000000 169.382500 0.000123502
10 392030240.000000 169.539000 0.000123472
11 392030320.000000 169.692500 0.000123472
12 392030400.000000 169.849000 0.000123472
13 392030480.000000 170.000500 0.000123502
14 392030560.000000 170.155500 0.000123442
15 392030640.000000 170.312500 0.000123472
16 392030720.000000 170.463500 0.000123502
17 392030800.000000 170.620000 0.000123502
18 392030880.000000 170.775500 0.000123532
19 392030960.000000 170.928000 0.000123561
20 392031040.000000 171.085500 0.000123502
21 392031120.000000 171.242000 0.000123472
22 392031200.000000 171.397000 0.000123532
23 392031280.000000 171.556000 0.000123502
24 392031360.000000 171.711500 0.000123472
25 392031440.000000 171.865500 0.000123442
26 392031520.000000 172.020500 0.000123502
27 392031600.000000 172.176000 0.000123532
28 392031680.000000 172.332000 0.000123442
29 392031760.000000 172.485000 0.000123502
30 392031840.000000 172.642500 0.000123472
31 392031920.000000 172.797500 0.000123472
32 392032000.000000 172.954000 0.000123502
33 392032080.000000 173.108000 0.000123502
34 392032160.000000 173.262000 0.000123532
35 392032240.000000 173.416500 0.000123472
36 392032320.000000 173.571500 0.000123502
37 392032400.000000 173.726000 0.000123502
38 392032480.000000 173.880000 0.000123472
39 392032560.000000 174.036500 0.000123502
40 392032640.000000 174.192500 0.000123532
41 392032720.000000 174.346000 0.000123412
42 392032800.000000 174.501000 0.000123502
43 392032880.000000 174.657500 0.000123502
44 392032960.000000 174.809000 0.000123502
45 392033040.000000 174.965500 0.000123532
46 392033120.000000 175.122000 0.000123532
47 392033200.000000 175.273500 0.000123532
48 392033280.000000 175.431000 0.000123502
49 392033360.000000 175.587000 0.000123591
50 392033440.000000 175.738500 0.000123561
51 392033520.000000 175.896000 0.000123621
52 392033600.000000 176.051500 0.000123532
53 392033680.000000 176.207500 0.000123621
54 392033760.000000 176.362000 0.000123681
55 392033840.000000 176.517500 0.000123591
56 392033920.000000 176.672000 0.000123651
57 392034000.000000 176.828000 0.000123681
58 392034080.000000 176.986000 0.000123651
59 392034160.000000 177.140500 0.000123621
60 392034240.000000 177.293000 0.000123561
61 392034320.000000 177.452000 0.000123591
62 392034400.000000 177.604000 0.000123561
63 392034480.000000 177.761500 0.000123591
