#NO SAMPLE
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 393029020.000000 168.018500 0.000181735
1 393029100.000000 168.171000 0.000181616
2 393029180.000000 168.327500 0.000181616
3 393029260.000000 168.481000 0.000181586
4 393029340.000000 168.637500 0.000181706
5 393029420.000000 168.790500 0.000181795
6 393029500.000000 168.945500 0.000181825
7 393029580.000000 169.102000 0.000181914
8 393029660.000000 169.255500 0.000181855
9 393029740.000000 169.410500 0.000181765
10 393029820.000000 169.567000 0.000181706
11 393029900.000000 169.718000 0.000181616
12 393029980.000000 169.875500 0.000181616
13 393030060.000000 170.028500 0.000181676
14 393030140.000000 170.181000 0.000181765
15 393030220.000000 170.337500 0.000181855
16 393030300.000000 170.492000 0.000181825
17 393030380.000000 170.645500 0.000181855
18 393030460.000000 170.801500 0.000181855
19 393030540.000000 170.954000 0.000181825
20 393030620.000000 171.112000 0.000181795
21 393030700.000000 171.269000 0.000181646
22 393030780.000000 171.426500 0.000181706
23 393030860.000000 171.580500 0.000181735
24 393030940.000000 171.733000 0.000181855
25 393031020.000000 171.892000 0.000181855
26 393031100.000000 172.046500 0.000181885
27 393031180.000000 172.201000 0.000181885
28 393031260.000000 172.355500 0.000181825
29 393031340.000000 172.512000 0.000181795
30 393031420.000000 172.680000 0.000181735
31 393031500.000000 172.823500 0.000181765
32 393031580.000000 172.979000 0.000181735
33 393031660.000000 173.136000 0.000181706
34 393031740.000000 173.292000 0.000181765
35 393031820.000000 173.445000 0.000181795
36 393031900.000000 173.599000 0.000181855
37 393031980.000000 173.750500 0.000181795
38 393032060.000000 173.908500 0.000181735
39 393032140.000000 174.064000 0.000181735
40 393032220.000000 174.221000 0.000181735
41 393032300.000000 174.375000 0.000181765
42 393032380.000000 174.528500 0.000181795
43 393032460.000000 174.682000 0.000181795
44 393032540.000000 174.838000 0.000181885
45 393032620.000000 174.993000 0.000181855
46 393032700.000000 175.150000 0.000181944
47 393032780.000000 175.302500 0.000181944
48 393032860.000000 175.459500 0.000181855
49 393032940.000000 175.615000 0.000181795
50 393033020.000000 175.765500 0.000181765
51 393033100.000000 175.924000 0.000181914
52 393033180.000000 176.079000 0.000181914
53 393033260.000000 176.233000 0.000182004
54 393033340.000000 176.390500 0.000182004
55 393033420.000000 176.545500 0.000182063
56 393033500.000000 176.700000 0.000182063
57 393033580.000000 176.856500 0.000181974
58 393033660.000000 177.013000 0.000181885
59 393033740.000000 177.167000 0.000181885
60 393033820.000000 177.322000 0.000181855
61 393033900.000000 177.480000 0.000181944
62 393033980.000000 177.632500 0.000182004
63 393034060.000000 177.789500 0.000182034
64 393034140.000000 177.943000 0.000181944
