# SAMPLE
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 395935642.000000 168.017500 0.000187368
1 395935720.000000 168.168000 0.000187249
2 395935800.000000 168.312500 0.00018713
3 395935880.000000 168.463000 0.000187249
4 395935960.000000 168.612000 0.000187398
5 395936040.000000 168.766500 0.000187368
6 395936120.000000 168.921000 0.000187577
7 395936200.000000 169.076000 0.000187547
8 395936280.000000 169.230000 0.000187517
9 395936360.000000 169.385000 0.000187517
10 395936440.000000 169.539500 0.000187368
11 395936520.000000 169.694500 0.000187279
12 395936600.000000 169.847000 0.000187219
13 395936680.000000 170.001000 0.000187368
14 395936760.000000 170.156500 0.000187398
15 395936840.000000 170.313500 0.000187428
16 395936920.000000 170.464500 0.000187428
17 395937000.000000 170.620500 0.000187458
18 395937080.000000 170.773000 0.000187487
19 395937160.000000 170.928000 0.000187458
20 395937240.000000 171.086500 0.000187398
21 395937320.000000 171.241500 0.000187309
22 395937400.000000 171.398000 0.000187309
23 395937480.000000 171.555500 0.000187368
24 395937560.000000 171.712000 0.000187398
25 395937640.000000 171.866000 0.000187398
26 395937720.000000 172.019500 0.000187458
27 395937800.000000 172.174500 0.000187428
28 395937880.000000 172.330000 0.000187428
29 395937960.000000 172.485000 0.000187428
30 395938040.000000 172.644000 0.000187338
31 395938120.000000 172.797000 0.000187279
32 395938200.000000 172.955000 0.000187338
33 395938280.000000 173.109500 0.000187309
34 395938360.000000 173.260500 0.000187338
35 395938440.000000 173.418000 0.000187458
36 395938520.000000 173.573500 0.000187517
37 395938600.000000 173.726500 0.000187487
38 395938680.000000 173.881000 0.000187368
39 395938760.000000 174.038000 0.000187338
40 395938840.000000 174.191500 0.000187338
41 395938920.000000 174.346500 0.000187338
42 395939000.000000 174.501500 0.000187368
43 395939080.000000 174.659000 0.000187368
44 395939160.000000 174.810500 0.000187398
45 395939240.000000 174.966500 0.000187517
46 395939320.000000 175.124500 0.000187428
47 395939400.000000 175.276000 0.000187487
48 395939480.000000 175.433000 0.000187487
49 395939560.000000 175.588500 0.000187368
50 395939640.000000 175.740500 0.000187428
51 395939720.000000 175.897500 0.000187428
52 395939800.000000 176.051500 0.000187487
53 395939880.000000 176.207000 0.000187517
54 395939960.000000 176.364500 0.000187577
55 395940040.000000 176.519500 0.000187577
56 395940120.000000 176.674000 0.000187428
57 395940200.000000 176.831000 0.000187487
58 395940280.000000 176.985500 0.000187368
59 395940360.000000 177.140000 0.000187428
60 395940440.000000 177.295000 0.000187487
61 395940520.000000 177.450500 0.000187428
62 395940600.000000 177.604500 0.000187577
63 395940680.000000 177.763000 0.000187577
64 395940760.000000 177.917000 0.000187547
