# SAMPLE - ONE ARM
FTS 95 GHz source w/rect feedhorn, long circ feedhorn on detect.  No bandpass filter.

SAMPLE: B3-The3-02, Ade edge filter, sent from Caltech 2016-06

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-3 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 1862967260.000000 208.006000 0.000626568
1 1862967340.000000 208.154000 0.000626568
2 1862967420.000000 208.307000 0.000626568
3 1862967500.000000 208.464000 0.000626568
4 1862967580.000000 208.618000 0.000626568
5 1862967660.000000 208.773000 0.000626568
6 1862967740.000000 208.929000 0.000626568
7 1862967820.000000 209.079500 0.000626329
8 1862967900.000000 209.236000 0.000626329
9 1862967980.000000 209.392000 0.000626568
10 1862968060.000000 209.545000 0.000626329
11 1862968140.000000 209.701000 0.000626329
12 1862968220.000000 209.855500 0.000626091
13 1862968300.000000 210.012500 0.000626091
14 1862968380.000000 210.164000 0.000626091
15 1862968460.000000 210.321000 0.000626091
16 1862968540.000000 210.474000 0.000626091
17 1862968620.000000 210.627500 0.000626091
18 1862968700.000000 210.786000 0.000626091
19 1862968780.000000 210.937500 0.000625852
20 1862968860.000000 211.093000 0.000625852
21 1862968940.000000 211.250500 0.000625852
22 1862969020.000000 211.403500 0.000625852
23 1862969100.000000 211.557500 0.000625852
24 1862969180.000000 211.713500 0.000625614
25 1862969260.000000 211.869000 0.000625614
26 1862969340.000000 212.023000 0.000625852
27 1862969420.000000 212.180000 0.000625852
28 1862969500.000000 212.337500 0.000625852
