# SAMPLE
FTS 95 GHz source w/rect feedhorn, long circ feedhorn on detect.  No bandpass filter.

SAMPLE: B3-The3-02, Ade edge filter, sent from Caltech 2016-06

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-3 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 1867054160.000000 208.006500 0.00101758
1 1867054240.000000 208.156500 0.0010171
2 1867054320.000000 208.311000 0.00101758
3 1867054400.000000 208.467500 0.00101972
4 1867054480.000000 208.620500 0.00102187
5 1867054560.000000 208.775000 0.00102425
6 1867054640.000000 208.931500 0.00102545
7 1867054720.000000 209.082000 0.00102592
8 1867054800.000000 209.239000 0.00102473
9 1867054880.000000 209.393000 0.0010233
10 1867054960.000000 209.549500 0.00102139
11 1867055040.000000 209.703000 0.00101972
12 1867055120.000000 209.857500 0.00101805
13 1867055200.000000 210.014500 0.00101734
14 1867055280.000000 210.166000 0.0010171
15 1867055360.000000 210.323000 0.00101805
16 1867055440.000000 210.479500 0.00101972
17 1867055520.000000 210.629500 0.00102187
18 1867055600.000000 210.787500 0.00102425
19 1867055680.000000 210.944000 0.00102616
20 1867055760.000000 211.094500 0.0010264
21 1867055840.000000 211.252000 0.00102521
22 1867055920.000000 211.407000 0.00102306
23 1867056000.000000 211.559500 0.00101949
24 1867056080.000000 211.716000 0.00101591
25 1867056160.000000 211.869000 0.001014
26 1867056240.000000 212.026000 0.00101376
27 1867056320.000000 212.182500 0.00101615
28 1867056400.000000 212.337500 0.00101972
