# # SAMPLE
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 645502800.000000 168.007500 0.000138701
1 645502880.000000 168.158000 0.000138701
2 645502960.000000 168.310000 0.000138671
3 645503040.000000 168.479000 0.000138731
4 645503120.000000 168.631500 0.000138671
5 645503200.000000 168.783500 0.000138641
6 645503280.000000 168.933000 0.000138671
7 645503360.000000 169.077000 0.000138641
8 645503440.000000 169.231500 0.000138701
9 645503520.000000 169.387500 0.000138701
10 645503600.000000 169.554000 0.000138701
11 645503680.000000 169.694500 0.000138731
12 645503760.000000 169.851000 0.000138641
13 645503840.000000 170.004500 0.000138522
14 645503920.000000 170.160000 0.000138582
15 645504000.000000 170.317000 0.000138582
16 645504080.000000 170.472000 0.000138582
17 645504160.000000 170.626000 0.000138641
18 645504240.000000 170.781500 0.000138552
19 645504320.000000 170.934000 0.000138552
20 645504400.000000 171.090000 0.000138522
21 645504480.000000 171.247000 0.000138612
22 645504560.000000 171.405000 0.000138582
23 645504640.000000 171.559000 0.000138552
24 645504720.000000 171.714000 0.000138522
25 645504800.000000 171.869500 0.000138582
26 645504880.000000 172.024000 0.000138522
27 645504960.000000 172.181000 0.000138433
28 645505040.000000 172.334000 0.000138463
29 645505120.000000 172.489500 0.000138522
30 645505200.000000 172.648000 0.000138492
31 645505280.000000 172.803000 0.000138552
32 645505360.000000 172.958000 0.000138522
33 645505440.000000 173.112500 0.000138433
34 645505520.000000 173.268500 0.000138463
35 645505600.000000 173.424000 0.000138343
36 645505680.000000 173.576500 0.000138343
37 645505760.000000 173.732500 0.000138254
38 645505840.000000 173.885500 0.000138343
39 645505920.000000 174.040500 0.000138343
40 645506000.000000 174.199000 0.000138254
41 645506080.000000 174.351500 0.000138314
42 645506160.000000 174.506000 0.000138314
43 645506240.000000 174.664000 0.000138314
44 645506320.000000 174.815000 0.000138254
45 645506400.000000 174.973000 0.000138224
46 645506480.000000 175.131500 0.000138075
47 645506560.000000 175.281500 0.000137986
48 645506640.000000 175.438500 0.000138015
49 645506720.000000 175.594500 0.000138135
50 645506800.000000 175.745000 0.000138194
51 645506880.000000 175.903000 0.000138254
52 645506960.000000 176.057500 0.000138284
53 645507040.000000 176.212000 0.000138254
54 645507120.000000 176.370000 0.000138284
55 645507200.000000 176.521500 0.000138164
56 645507280.000000 176.679500 0.000138254
57 645507360.000000 176.835000 0.000138135
58 645507440.000000 176.992000 0.000138164
59 645507520.000000 177.144500 0.000138135
60 645507600.000000 177.300500 0.000138254
61 645507680.000000 177.455500 0.000138254
62 645507760.000000 177.610500 0.000138105
63 645507840.000000 177.769000 0.000138135
64 645507920.000000 177.922500 0.000138164
