# # NO SAMPLE
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 644913840.000000 168.003000 0.000142277
1 644913920.000000 168.158500 0.000142218
2 644914000.000000 168.312500 0.000142218
3 644914080.000000 168.465500 0.000142188
4 644914160.000000 168.623000 0.000142188
5 644914240.000000 168.777000 0.000142277
6 644914320.000000 168.931000 0.000142158
7 644914400.000000 169.088500 0.000142247
8 644914480.000000 169.240000 0.000142069
9 644914560.000000 169.395500 0.000142039
10 644914640.000000 169.552000 0.000142039
11 644914720.000000 169.703000 0.000142158
12 644914800.000000 169.859500 0.000142188
13 644914880.000000 170.014500 0.000142128
14 644914960.000000 170.166000 0.000141949
15 644915040.000000 170.323500 0.00014192
16 644915120.000000 170.479000 0.00014192
17 644915200.000000 170.632000 0.000142009
18 644915280.000000 170.788000 0.000142069
19 644915360.000000 170.943000 0.00014192
20 644915440.000000 171.100500 0.00014189
21 644915520.000000 171.254000 0.00014186
22 644915600.000000 171.412500 0.000141949
23 644915680.000000 171.569000 0.00014192
24 644915760.000000 171.722000 0.000141979
25 644915840.000000 171.880500 0.000142039
26 644915920.000000 172.032000 0.00014192
27 644916000.000000 172.188500 0.00014192
28 644916080.000000 172.345000 0.00014189
29 644916160.000000 172.496500 0.000141949
30 644916240.000000 172.657000 0.000142009
31 644916320.000000 172.812500 0.000141979
32 644916400.000000 172.966500 0.000141979
33 644916480.000000 173.121000 0.00014192
34 644916560.000000 173.274000 0.000141979
35 644916640.000000 173.431000 0.000141949
36 644916720.000000 173.586000 0.00014192
37 644916800.000000 173.738000 0.000141949
38 644916880.000000 173.893500 0.00014192
39 644916960.000000 174.048500 0.00014192
40 644917040.000000 174.206500 0.00014192
41 644917120.000000 174.358500 0.00014186
42 644917200.000000 174.513000 0.00014186
43 644917280.000000 174.668500 0.000141771
44 644917360.000000 174.823500 0.0001418
45 644917440.000000 174.979500 0.000141771
46 644917520.000000 175.134000 0.000141651
47 644917600.000000 175.288500 0.000141622
48 644917680.000000 175.445500 0.000141502
49 644917760.000000 175.599500 0.000141443
50 644917840.000000 175.750500 0.000141532
51 644917920.000000 175.907500 0.000141651
52 644918000.000000 176.064000 0.000141741
53 644918080.000000 176.218500 0.000141771
54 644918160.000000 176.375000 0.000141741
55 644918240.000000 176.530000 0.000141771
56 644918320.000000 176.685000 0.000141681
57 644918400.000000 176.841000 0.000141651
58 644918480.000000 176.999500 0.000141532
59 644918560.000000 177.152000 0.000141622
60 644918640.000000 177.305500 0.000141592
61 644918720.000000 177.464500 0.000141651
62 644918800.000000 177.618000 0.000141473
63 644918880.000000 177.776000 0.000141443
