# # SAMPLE
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 649493340.000000 168.015000 0.000138582
1 649493420.000000 168.162500 0.000138582
2 649493500.000000 168.314500 0.000138463
3 649493580.000000 168.465500 0.000138373
4 649493660.000000 168.621500 0.000138284
5 649493740.000000 168.776000 0.000138284
6 649493820.000000 168.931500 0.000138373
7 649493900.000000 169.086000 0.000138433
8 649493980.000000 169.237500 0.000138582
9 649494060.000000 169.395000 0.000138463
10 649494140.000000 169.550500 0.000138492
11 649494220.000000 169.702000 0.000138492
12 649494300.000000 169.857000 0.000138403
13 649494380.000000 170.013000 0.000138463
14 649494460.000000 170.165000 0.000138373
15 649494540.000000 170.322000 0.000138463
16 649494620.000000 170.477000 0.000138463
17 649494700.000000 170.633500 0.000138433
18 649494780.000000 170.785500 0.000138463
19 649494860.000000 170.939500 0.000138433
20 649494940.000000 171.098500 0.000138284
21 649495020.000000 171.251500 0.000138254
22 649495100.000000 171.408500 0.000138403
23 649495180.000000 171.566500 0.000138403
24 649495260.000000 171.719500 0.000138403
25 649495340.000000 171.878000 0.000138373
26 649495420.000000 172.031500 0.000138254
27 649495500.000000 172.186000 0.000138254
28 649495580.000000 172.342500 0.000138314
29 649495660.000000 172.498000 0.000138373
30 649495740.000000 172.653500 0.000138373
31 649495820.000000 172.808500 0.000138314
32 649495900.000000 172.966500 0.000138373
33 649495980.000000 173.118500 0.000138373
34 649496060.000000 173.273000 6.48205e-005
35 649496140.000000 173.430500 0.000119508
36 649496220.000000 173.581500 0.000134737
37 649496300.000000 173.736500 0.00013736
38 649496381.000000 173.893000 0.000138194
39 649496460.000000 174.048500 0.000138224
40 649496540.000000 174.203500 0.000138194
41 649496620.000000 174.359000 0.000138135
42 649496700.000000 174.513500 0.000138164
43 649496780.000000 174.669500 0.000138164
44 649496860.000000 174.824500 0.000138105
45 649496940.000000 174.979500 0.000138164
46 649497020.000000 175.132500 0.000138164
47 649497100.000000 175.284500 0.000138075
48 649497180.000000 175.441500 0.000134648
49 649497260.000000 175.597000 0.000137717
50 649497340.000000 175.749500 0.000137956
51 649497420.000000 175.905000 0.000137986
52 649497500.000000 176.062500 0.000138015
53 649497580.000000 176.219500 0.000137956
54 649497660.000000 176.374500 0.000137896
55 649497740.000000 176.528500 0.000137837
56 649497820.000000 176.682500 0.000137747
57 649497900.000000 176.839000 0.000137717
58 649497980.000000 176.996000 0.000137747
59 649498060.000000 177.151500 0.000137866
60 649498140.000000 177.302500 0.000137956
61 649498220.000000 177.462500 0.000137837
62 649498300.000000 177.618000 0.000137688
63 649498380.000000 177.773000 0.000137658
