#  NO SAMPLE
FTS continuous move, 95 GHz source, no bandpass filter; rect horn on source, 
long circular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 2.00. X-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-3 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 530249440.000000 178.012000 0.000158311
1 530249520.000000 178.158000 0.000158311
2 530249600.000000 178.302000 0.000158311
3 530249680.000000 178.458500 0.000158072
4 530249760.000000 178.611500 0.000158311
5 530249840.000000 178.769500 0.000158311
6 530249920.000000 178.927000 0.000158311
7 530250000.000000 179.079000 0.000158311
8 530250080.000000 179.232500 0.000158311
9 530250160.000000 179.387000 0.000158311
10 530250240.000000 179.543500 0.000158311
11 530250320.000000 179.698000 0.000158072
12 530250400.000000 179.848500 0.000158072
13 530250480.000000 180.008000 0.000158072
14 530250560.000000 180.163500 0.000158072
15 530250640.000000 180.318000 0.000158311
16 530250720.000000 180.473500 0.000158311
17 530250800.000000 180.627500 0.000158311
18 530250880.000000 180.782000 0.000158311
19 530250960.000000 180.937000 0.000158311
20 530251040.000000 181.091000 0.000158311
21 530251120.000000 181.249500 0.000158072
22 530251200.000000 181.403000 0.000158072
23 530251280.000000 181.561500 0.000158072
24 530251360.000000 181.715000 0.000158072
25 530251440.000000 181.871500 0.000158072
26 530251520.000000 182.029000 0.000158072
27 530251600.000000 182.180500 0.000158311
28 530251680.000000 182.339000 0.000158311
29 530251760.000000 182.494000 0.000158311
30 530251840.000000 182.646000 0.000158072
31 530251920.000000 182.805000 0.000158072
32 530252000.000000 182.960500 0.000158072
33 530252080.000000 183.115000 0.000157834
34 530252160.000000 183.271500 0.000157834
35 530252240.000000 183.426000 0.000158072
36 530252320.000000 183.580500 0.000158072
37 530252400.000000 183.734500 0.000158311
38 530252480.000000 183.888500 0.000158072
39 530252560.000000 184.042500 0.000158072
40 530252640.000000 184.198500 0.000158072
41 530252720.000000 184.353500 0.000158072
42 530252800.000000 184.509000 0.000158072
43 530252880.000000 184.664500 0.000157834
44 530252960.000000 184.819500 0.000157834
45 530253040.000000 184.974000 0.000158072
46 530253120.000000 185.131500 0.000158072
47 530253200.000000 185.284000 0.000158072
48 530253280.000000 185.435500 0.000158072
49 530253360.000000 185.592500 0.000158072
50 530253440.000000 185.747500 0.000158072
51 530253520.000000 185.903000 0.000158072
52 530253600.000000 186.057000 0.000158072
53 530253680.000000 186.212000 0.000158072
54 530253760.000000 186.370500 0.000158072
55 530253840.000000 186.525000 0.000157834
56 530253920.000000 186.679500 0.000157834
57 530254000.000000 186.837500 0.000158072
58 530254080.000000 186.992000 0.000158072
59 530254160.000000 187.147500 0.000158072
60 530254240.000000 187.304500 0.000158072
61 530254320.000000 187.456000 0.000158072
62 530254400.000000 187.613500 0.000158072
63 530254480.000000 187.768000 0.000158072
64 530254560.000000 187.923500 0.000158072
65 530254640.000000 188.079500 0.000157834
66 530254720.000000 188.233500 0.000158072
67 530254800.000000 188.389000 0.000157834
68 530254880.000000 188.543500 0.000158072
69 530254960.000000 188.697000 0.000157834
70 530255040.000000 188.853000 0.000158072
71 530255120.000000 189.007000 0.000158072
72 530255200.000000 189.162500 0.000158072
73 530255280.000000 189.318000 0.000157834
74 530255360.000000 189.474000 0.000157834
75 530255440.000000 189.627500 0.000157834
76 530255520.000000 189.782000 0.000157834
77 530255600.000000 189.937000 0.000157834
78 530255680.000000 190.092000 0.000157834
79 530255760.000000 190.247000 0.000157834
80 530255840.000000 190.402500 0.000157834
81 530255920.000000 190.556500 0.000157834
82 530256000.000000 190.714500 0.000158072
83 530256080.000000 190.868000 0.000157834
84 530256160.000000 191.022500 0.000157834
85 530256240.000000 191.179000 0.000158072
86 530256320.000000 191.332000 0.000157834
87 530256400.000000 191.490000 0.000157596
88 530256480.000000 191.643500 0.000157834
89 530256560.000000 191.800000 0.000157596
90 530256640.000000 191.957000 0.000157834
91 530256720.000000 192.111000 0.000157834
92 530256800.000000 192.269500 0.000157834
93 530256880.000000 192.423000 0.000157834
94 530256960.000000 192.575500 0.000157834
95 530257040.000000 192.731500 0.000157596
96 530257120.000000 192.886500 0.000157596
97 530257200.000000 193.043000 0.000157834
98 530257280.000000 193.197000 0.000157596
99 530257360.000000 193.352000 0.000157596
100 530257440.000000 193.510000 0.000157834
101 530257520.000000 193.666000 0.000157834
102 530257600.000000 193.817000 0.000158072
103 530257680.000000 193.970000 0.000157834
104 530257760.000000 194.125000 0.000157834
105 530257840.000000 194.281500 0.000157596
106 530257920.000000 194.434500 0.000157596
107 530258000.000000 194.589000 0.000157596
108 530258080.000000 194.747500 0.000157596
109 530258160.000000 194.898500 0.000157596
110 530258240.000000 195.056000 0.000157596
111 530258320.000000 195.213500 0.000157834
112 530258400.000000 195.364500 0.000158072
113 530258480.000000 195.522500 0.000158072
114 530258560.000000 195.679000 0.000157834
115 530258640.000000 195.831000 0.000157834
116 530258720.000000 195.989000 0.000157596
117 530258800.000000 196.141500 0.000157596
118 530258880.000000 196.298500 0.000157596
119 530258960.000000 196.455500 0.000157596
120 530259040.000000 196.608500 0.000157596
121 530259120.000000 196.767000 0.000157834
122 530259200.000000 196.922500 0.000157834
123 530259280.000000 197.077000 0.000157834
124 530259360.000000 197.233500 0.000157834
125 530259440.000000 197.388500 0.000157596
126 530259520.000000 197.543000 0.000157596
127 530259600.000000 197.697500 0.000157596
128 530259680.000000 197.855500 0.000157357
129 530259760.000000 198.008000 0.000157596
130 530259840.000000 198.162500 0.000157596
131 530259920.000000 198.322000 0.000157834
132 530260000.000000 198.473500 0.000157834
133 530260080.000000 198.630000 0.000157834
134 530260160.000000 198.786500 0.000157834
135 530260240.000000 198.936500 0.000157596
136 530260320.000000 199.093500 0.000157596
137 530260400.000000 199.249000 0.000157596
138 530260480.000000 199.400500 0.000157357
139 530260560.000000 199.557500 0.000157596
140 530260640.000000 199.712500 0.000157596
141 530260720.000000 199.868000 0.000157596
142 530260800.000000 200.022500 0.000157834
143 530260880.000000 200.178500 0.000157834
144 530260960.000000 200.333000 0.000157596
145 530261040.000000 200.485500 0.000157596
146 530261120.000000 200.640000 0.000157596
147 530261200.000000 200.797000 0.000157357
148 530261280.000000 200.951000 0.000157596
149 530261360.000000 201.107000 0.000157596
150 530261440.000000 201.260000 0.000157596
151 530261520.000000 201.417000 0.000157596
152 530261600.000000 201.571500 0.000157834
153 530261680.000000 201.725000 0.000157834
154 530261760.000000 201.883000 0.000157596
155 530261840.000000 202.037500 0.000157596
156 530261920.000000 202.193000 0.000157596
157 530262000.000000 202.351000 0.000157357
158 530262080.000000 202.503000 0.000157357
159 530262160.000000 202.661500 0.000157357
160 530262240.000000 202.817000 0.000157596
161 530262320.000000 202.969500 0.000157596
162 530262400.000000 203.127500 0.000157834
163 530262480.000000 203.280500 0.000157596
164 530262560.000000 203.437500 0.000157596
165 530262640.000000 203.592500 0.000157596
166 530262720.000000 203.746000 0.000157357
167 530262800.000000 203.902000 0.000157357
168 530262880.000000 204.057000 0.000157357
169 530262960.000000 204.210000 0.000157357
170 530263040.000000 204.367500 0.000157596
171 530263120.000000 204.519500 0.000157596
172 530263200.000000 204.676500 0.000157596
173 530263280.000000 204.832500 0.000157596
174 530263360.000000 204.985500 0.000157596
