# NO SAMPLE - ONE ARM
FTS 95 GHz source w/rectangular feedhorn and 95 GHz diode detector w/ 
higher gain round feedhorn w/circ-rect waveguide converter

SAMPLE - no sample
637 3014820420.000000 266.836500 0.00013736
638 3014820500.000000 266.989500 0.00013736
639 3014820580.000000 267.145500 0.00013733
640 3014820660.000000 267.301000 0.00013736
641 3014820740.000000 267.456000 0.00013733
642 3014820820.000000 267.610000 0.00013739
643 3014820900.000000 267.766000 0.00013736
644 3014820980.000000 267.923500 0.00013736
645 3014821060.000000 268.080500 0.00013733
646 3014821140.000000 268.233000 0.0001373
647 3014821220.000000 268.387500 0.00013733
648 3014821300.000000 268.543500 0.0001373
649 3014821380.000000 268.698500 0.00013733
650 3014821460.000000 268.852500 0.00013733
651 3014821540.000000 269.008000 0.0001373
652 3014821620.000000 269.162500 0.00013733
653 3014821700.000000 269.317500 0.00013739
654 3014821780.000000 269.472000 0.0001373
655 3014821860.000000 269.628500 0.0001373
656 3014821940.000000 269.780500 0.00013727
657 3014822020.000000 269.939000 0.0001373
658 3014822100.000000 270.092500 0.00013733
659 3014822180.000000 270.246500 0.0001373
660 3014822260.000000 270.403500 0.00013727
661 3014822340.000000 270.556500 0.000137241
662 3014822420.000000 270.716500 0.00013727
663 3014822500.000000 270.867000 0.0001373
664 3014822580.000000 271.026500 0.00013733
665 3014822660.000000 271.182000 0.00013727
666 3014822740.000000 271.336000 0.00013727
667 3014822820.000000 271.494500 0.000137241
668 3014822900.000000 271.646000 0.000137211
669 3014822980.000000 271.803000 0.00013727
670 3014823060.000000 271.956500 0.00013727
671 3014823140.000000 272.112000 0.000137241
672 3014823220.000000 272.268500 0.000137211
673 3014823300.000000 272.421000 0.000137241
674 3014823380.000000 272.577500 0.000137181
675 3014823460.000000 272.733000 0.00013733
676 3014823540.000000 272.889000 0.00013727
677 3014823620.000000 273.043500 0.00013727
678 3014823700.000000 273.200500 0.00013727
679 3014823780.000000 273.353500 0.00013727
680 3014823860.000000 273.511500 0.00013727
681 3014823940.000000 273.661500 0.00013727
682 3014824020.000000 273.821000 0.000137181
683 3014824100.000000 273.976000 0.00013727
684 3014824180.000000 274.128500 0.000137241
685 3014824260.000000 274.283500 0.000137181
686 3014824340.000000 274.437000 0.00013727
687 3014824420.000000 274.590500 0.000137241
688 3014824500.000000 274.746500 0.000137241
689 3014824580.000000 274.901500 0.000137181
690 3014824660.000000 275.057000 0.000137241
691 3014824740.000000 275.213000 0.000137181
692 3014824820.000000 275.368500 0.000137151
693 3014824900.000000 275.523000 0.000137181
694 3014824980.000000 275.677000 0.000137121
695 3014825060.000000 275.836500 0.000137151
696 3014825140.000000 275.989500 0.000137151
697 3014825220.000000 276.146000 0.000137121
698 3014825300.000000 276.301500 0.000137151
699 3014825380.000000 276.455500 0.000137121
700 3014825460.000000 276.613000 0.000137121
701 3014825540.000000 276.767000 0.000137151
702 3014825620.000000 276.923500 0.000137151
703 3014825700.000000 277.078000 0.000137092
704 3014825780.000000 277.233000 0.000137092
705 3014825860.000000 277.388500 0.000137092
706 3014825940.000000 277.544500 0.000137062
707 3014826020.000000 277.696500 0.000137062
708 3014826100.000000 277.855000 0.000137092
709 3014826180.000000 278.008500 0.000137092
710 3014826260.000000 278.167500 0.000137092
711 3014826340.000000 278.321500 0.000137062
712 3014826420.000000 278.478000 0.000137032
713 3014826500.000000 278.632500 0.000137062
714 3014826580.000000 278.788000 0.000137062
715 3014826660.000000 278.943500 0.000137121
716 3014826740.000000 279.098000 0.000137032
717 3014826820.000000 279.252000 0.000137092
718 3014826900.000000 279.406500 0.000137121
719 3014826980.000000 279.563000 0.000137032
720 3014827060.000000 279.715500 0.000137032
721 3014827140.000000 279.873500 0.000137032
722 3014827220.000000 280.027000 0.000137032
723 3014827300.000000 280.181500 0.000137032
724 3014827380.000000 280.337000 0.000137032
725 3014827460.000000 280.489000 0.000137002
726 3014827540.000000 280.648000 0.000136972
727 3014827620.000000 280.801000 0.000137032
728 3014827700.000000 280.958000 0.000137032
729 3014827780.000000 281.112500 0.000137002
730 3014827860.000000 281.267000 0.000137092
731 3014827940.000000 281.425500 0.000137062
732 3014828020.000000 281.578000 0.000137062
733 3014828100.000000 281.733500 0.000136943
734 3014828180.000000 281.891000 0.000137002
735 3014828260.000000 282.045000 0.000137032
736 3014828340.000000 282.200000 0.000137032
737 3014828420.000000 282.353000 0.000136972
738 3014828500.000000 282.509000 0.000136972
739 3014828580.000000 282.666500 0.000136972
740 3014828660.000000 282.818500 0.000137032
741 3014828740.000000 282.974500 0.000136972
742 3014828820.000000 283.130000 0.000136883
743 3014828900.000000 283.289000 0.000136972
744 3014828980.000000 283.443500 0.000136972
745 3014829060.000000 283.597000 0.000136972
746 3014829140.000000 283.751500 0.000136972
747 3014829220.000000 283.908000 0.000137002
748 3014829300.000000 284.063000 0.000136972
749 3014829380.000000 284.217000 0.000136943
750 3014829460.000000 284.371000 0.000136972
751 3014829540.000000 284.524500 0.000136943
752 3014829620.000000 284.681000 0.000137002
753 3014829700.000000 284.834000 0.000137002
754 3014829780.000000 284.991500 0.000136972
755 3014829860.000000 285.143000 0.000136943
756 3014829940.000000 285.299500 0.000136913
757 3014830020.000000 285.453500 0.000136913
758 3014830100.000000 285.609000 0.000136972
759 3014830180.000000 285.762500 0.000136943
760 3014830260.000000 285.922500 0.000136943
761 3014830340.000000 286.076000 0.000136853
762 3014830420.000000 286.235500 0.000136883
763 3014830500.000000 286.388500 0.000136913
764 3014830580.000000 286.545000 0.000136853
765 3014830660.000000 286.700500 0.000136853
766 3014830740.000000 286.854500 0.000136823
767 3014830820.000000 287.011000 0.000136883
768 3014830900.000000 287.164500 0.000136853
769 3014830980.000000 287.322000 0.000136853
770 3014831060.000000 287.476000 0.000136853
771 3014831140.000000 287.631000 0.000136823
772 3014831220.000000 287.785500 0.000136823
773 3014831300.000000 287.942000 0.000136823
774 3014831380.000000 288.095500 0.000136883
775 3014831460.000000 288.250500 0.000136823
776 3014831540.000000 288.407000 0.000136764
777 3014831620.000000 288.565500 0.000136734
778 3014831700.000000 288.723000 0.000136734
779 3014831780.000000 288.875500 0.000136823
780 3014831860.000000 289.028500 0.000136794
781 3014831940.000000 289.184000 0.000136764
782 3014832020.000000 289.341500 0.000136794
783 3014832100.000000 289.494500 0.000136823
784 3014832180.000000 289.645000 0.000136823
785 3014832260.000000 289.803500 0.000136823
786 3014832340.000000 289.960000 0.000136823
787 3014832420.000000 290.112500 0.000136764
788 3014832500.000000 290.267000 0.000136734
789 3014832580.000000 290.418500 0.000136823
790 3014832660.000000 290.577000 0.000136823
791 3014832740.000000 290.732000 0.000136823
792 3014832820.000000 290.886500 0.000136823
793 3014832900.000000 291.041500 0.000136734
794 3014832980.000000 291.198000 0.000136764
795 3014833060.000000 291.353500 0.000136764
796 3014833140.000000 291.510000 0.000136853
797 3014833220.000000 291.662500 0.000136734
798 3014833300.000000 291.821000 0.000136674
799 3014833380.000000 291.973000 0.000136734
800 3014833460.000000 292.132500 0.000136734
801 3014833540.000000 292.285000 0.000136764
802 3014833620.000000 292.441000 0.000136764
803 3014833700.000000 292.598000 0.000136764
804 3014833780.000000 292.750000 0.000136853
805 3014833860.000000 292.907000 0.000136764
806 3014833940.000000 293.061000 0.000136734
807 3014834020.000000 293.217000 0.000136734
808 3014834100.000000 293.372000 0.000136704
809 3014834180.000000 293.530000 0.000136585
810 3014834260.000000 293.684500 0.000136615
811 3014834340.000000 293.842000 0.000136704
812 3014834420.000000 293.994500 0.000136734
813 3014834500.000000 294.146000 0.000136704
814 3014834580.000000 294.300500 0.000136674
815 3014834660.000000 294.456500 0.000136704
816 3014834740.000000 294.613500 0.000136674
817 3014834820.000000 294.765000 0.000136615
818 3014834900.000000 294.921500 0.000136674
819 3014834980.000000 295.074500 0.000136674
820 3014835060.000000 295.229500 0.000136615
821 3014835140.000000 295.386000 0.000136555
822 3014835220.000000 295.536000 0.000136555
823 3014835300.000000 295.691500 0.000136674
824 3014835380.000000 295.850000 0.000136585
825 3014835460.000000 296.005500 0.000136674
826 3014835540.000000 296.159000 0.000136674
827 3014835620.000000 296.313500 0.000136585
828 3014835700.000000 296.472500 0.000136555
829 3014835780.000000 296.631000 0.000136615
830 3014835860.000000 296.782000 0.000136555
831 3014835940.000000 296.938000 0.000136585
832 3014836020.000000 297.093000 0.000136525
833 3014836100.000000 297.250500 0.000136585
834 3014836180.000000 297.404000 0.000136585
835 3014836260.000000 297.558500 0.000136615
836 3014836340.000000 297.713500 0.000136585
837 3014836420.000000 297.870500 0.000136555
838 3014836500.000000 298.024500 0.000136525
839 3014836580.000000 298.181000 0.000136555
840 3014836660.000000 298.333500 0.000136525
841 3014836740.000000 298.492000 0.000136525
842 3014836820.000000 298.645500 0.000136555
843 3014836900.000000 298.803000 0.000136555
844 3014836980.000000 298.959500 0.000136555
845 3014837060.000000 299.113000 0.000136585
846 3014837140.000000 299.267500 0.000136615
847 3014837220.000000 299.422500 0.000136525
848 3014837300.000000 299.576500 0.000136496
849 3014837380.000000 299.731500 0.000136466
850 3014837460.000000 299.888500 0.000136496
851 3014837540.000000 300.040000 0.000136555
852 3014837620.000000 300.197000 0.000136525
853 3014837700.000000 300.349500 0.000136525
854 3014837780.000000 300.505000 0.000136466
855 3014837860.000000 300.661000 0.000136525
856 3014837940.000000 300.813000 0.000136525
857 3014838020.000000 300.970500 0.000136525
858 3014838100.000000 301.124000 0.000136525
859 3014838180.000000 301.282000 0.000136436
860 3014838260.000000 301.437500 0.000136406
861 3014838340.000000 301.590000 0.000136436
862 3014838420.000000 301.746000 0.000136406
863 3014838500.000000 301.903500 0.000136436
864 3014838580.000000 302.057500 0.000136406
865 3014838660.000000 302.213500 0.000136406
866 3014838740.000000 302.366000 0.000136406
867 3014838820.000000 302.525000 0.000136466
868 3014838900.000000 302.678000 0.000136406
869 3014838980.000000 302.832500 0.000136406
870 3014839060.000000 302.989000 0.000136347
871 3014839140.000000 303.142500 0.000136347
872 3014839220.000000 303.297000 0.000136376
873 3014839300.000000 303.453500 0.000136317
874 3014839380.000000 303.607500 0.000136376
875 3014839460.000000 303.766500 0.000136376
876 3014839540.000000 303.923000 0.000136376
877 3014839620.000000 304.077000 0.000136317
878 3014839700.000000 304.229000 0.000136347
879 3014839780.000000 304.385500 0.000136347
880 3014839860.000000 304.542500 0.000136287
881 3014839940.000000 304.692500 0.000136257
882 3014840020.000000 304.846500 0.000136317
883 3014840100.000000 305.004000 0.000136287
884 3014840180.000000 305.157500 0.000136347
885 3014840260.000000 305.312000 0.000136257
886 3014840340.000000 305.466000 0.000136287
887 3014840420.000000 305.618500 0.000136257
888 3014840500.000000 305.775500 0.000136257
889 3014840580.000000 305.927000 0.000136287
890 3014840660.000000 306.084500 0.000136287
891 3014840740.000000 306.240000 0.000136287
892 3014840821.000000 306.396000 0.000136227
893 3014840900.000000 306.550000 0.000136227
894 3014840980.000000 306.707000 0.000136317
895 3014841060.000000 306.862000 0.000136257
896 3014841140.000000 307.018500 0.000136257
897 3014841220.000000 307.173500 0.000136257
898 3014841300.000000 307.332000 0.000136227
899 3014841380.000000 307.483000 0.000136198
900 3014841460.000000 307.641000 0.000136168
901 3014841540.000000 307.794500 0.000136227
902 3014841620.000000 307.951000 0.000136168
903 3014841700.000000 308.107000 0.000136168
904 3014841780.000000 308.261000 0.000136198
905 3014841860.000000 308.418000 0.000136227
906 3014841940.000000 308.572000 0.000136257
907 3014842020.000000 308.728000 0.000136198
908 3014842100.000000 308.882500 0.000136168
909 3014842180.000000 309.040000 0.000136168
910 3014842260.000000 309.193000 0.000136138
911 3014842340.000000 309.350000 0.000136198
912 3014842420.000000 309.503000 0.000136198
913 3014842500.000000 309.660000 0.000136138
914 3014842580.000000 309.812000 0.000136108
915 3014842660.000000 309.967000 0.000136108
916 3014842740.000000 310.120500 0.000136108
917 3014842820.000000 310.277000 0.000136078
918 3014842900.000000 310.432500 0.000136108
919 3014842980.000000 310.586500 0.000136138
920 3014843060.000000 310.736500 0.000136108
921 3014843140.000000 310.893000 0.000136138
922 3014843220.000000 311.048000 0.000136019
923 3014843300.000000 311.204500 0.000136078
924 3014843380.000000 311.359000 0.000136049
925 3014843460.000000 311.513500 0.000136049
926 3014843540.000000 311.670000 0.000136078
927 3014843620.000000 311.826500 0.000136078
928 3014843700.000000 311.979500 0.000136049
929 3014843780.000000 312.137000 0.000135989
930 3014843860.000000 312.287500 0.000135989
931 3014843940.000000 312.447000 0.000135989
932 3014844020.000000 312.601500 0.000136019
933 3014844100.000000 312.756500 0.000136049
934 3014844180.000000 312.911500 0.000135929
935 3014844260.000000 313.066500 0.000135989
936 3014844340.000000 313.223000 0.000135929
937 3014844420.000000 313.378000 0.000135929
938 3014844500.000000 313.532500 0.000135959
939 3014844580.000000 313.689000 0.000135959
940 3014844660.000000 313.845000 0.000135929
941 3014844740.000000 314.000000 0.000135929
942 3014844820.000000 314.157000 0.00013587
943 3014844900.000000 314.309000 0.00013587
944 3014844980.000000 314.467500 0.00013587
945 3014845060.000000 314.619500 0.00013587
946 3014845140.000000 314.776000 0.00013587
947 3014845220.000000 314.930000 0.00013587
948 3014845300.000000 315.079500 0.00013584
949 3014845380.000000 315.238500 0.00013587
950 3014845460.000000 315.394000 0.0001359
951 3014845540.000000 315.544500 0.00013587
952 3014845620.000000 315.702500 0.00013584
953 3014845700.000000 315.853500 0.00013584
954 3014845780.000000 316.010500 0.00013584
955 3014845860.000000 316.165000 0.00013584
956 3014845940.000000 316.320500 0.00013584
957 3014846020.000000 316.477000 0.00013587
958 3014846100.000000 316.630500 0.00013584
959 3014846180.000000 316.784000 0.00013584
960 3014846260.000000 316.941000 0.0001359
961 3014846340.000000 317.096500 0.00013587
962 3014846420.000000 317.252500 0.00013578
963 3014846500.000000 317.406000 0.00013584
964 3014846580.000000 317.562500 0.00013578
965 3014846660.000000 317.718500 0.00013578
966 3014846740.000000 317.875000 0.000135751
967 3014846820.000000 318.029000 0.00013578
968 3014846900.000000 318.183500 0.000135751
969 3014846980.000000 318.338000 0.000135721
970 3014847060.000000 318.496500 0.000135751
971 3014847140.000000 318.650000 0.000135751
972 3014847220.000000 318.807500 0.000135721
973 3014847300.000000 318.962000 0.000135721
974 3014847380.000000 319.120500 0.000135691
975 3014847460.000000 319.274500 0.000135751
976 3014847540.000000 319.428000 0.000135661
977 3014847620.000000 319.582000 0.00013578
978 3014847700.000000 319.739000 0.000135721
979 3014847780.000000 319.893000 0.000135691
980 3014847860.000000 320.047500 0.000135691
981 3014847940.000000 320.200500 0.000135661
982 3014848020.000000 320.356000 0.000135691
983 3014848100.000000 320.512000 0.000135631
984 3014848180.000000 320.663500 0.000135691
985 3014848260.000000 320.821000 0.000135631
986 3014848340.000000 320.974000 0.000135631
987 3014848420.000000 321.128500 0.000135631
988 3014848500.000000 321.283500 0.000135691
989 3014848580.000000 321.439000 0.000135631
990 3014848660.000000 321.594000 0.000135572
991 3014848740.000000 321.751500 0.000135572
992 3014848820.000000 321.903500 0.000135601
993 3014848900.000000 322.062500 0.000135572
994 3014848980.000000 322.217000 0.000135572
995 3014849060.000000 322.372500 0.000135601
996 3014849140.000000 322.528500 0.000135572
997 3014849220.000000 322.680000 0.000135572
998 3014849300.000000 322.839000 0.000135542
999 3014849380.000000 322.992500 0.000135572
1000 3014849460.000000 323.149000 0.000135482
1001 3014849540.000000 323.304000 0.000135482
1002 3014849620.000000 323.457500 0.000135452
1003 3014849700.000000 323.613500 0.000135452
1004 3014849780.000000 323.772000 0.000135482
1005 3014849860.000000 323.927000 0.000135482
1006 3014849940.000000 324.081500 0.000135482
1007 3014850020.000000 324.235500 0.000135482
1008 3014850100.000000 324.393500 0.000135452
1009 3014850180.000000 324.548500 0.000135423
1010 3014850260.000000 324.699500 0.000135423
1011 3014850340.000000 324.855500 0.000135423
1012 3014850420.000000 325.011000 0.000135423
1013 3014850500.000000 325.168000 0.000135393
1014 3014850580.000000 325.319500 0.000135423
1015 3014850660.000000 325.471000 0.000135423
1016 3014850740.000000 325.629000 0.000135452
1017 3014850820.000000 325.784000 0.000135423
1018 3014850900.000000 325.935000 0.000135363
1019 3014850980.000000 326.088500 0.000135333
1020 3014851060.000000 326.244000 0.000135333
1021 3014851140.000000 326.398000 0.000135333
1022 3014851220.000000 326.554500 0.000135333
1023 3014851300.000000 326.710000 0.000135363
1024 3014851380.000000 326.865000 0.000135333
1025 3014851460.000000 327.021500 0.000135333
1026 3014851540.000000 327.175500 0.000135333
1027 3014851620.000000 327.331000 0.000135363
1028 3014851700.000000 327.484000 0.000135363
1029 3014851780.000000 327.643500 0.000135333
1030 3014851860.000000 327.796500 0.000135303
1031 3014851940.000000 327.954000 0.000135303
1032 3014852020.000000 328.107500 0.000135303
1033 3014852100.000000 328.264000 0.000135274
1034 3014852180.000000 328.420000 0.000135244
1035 3014852260.000000 328.573500 0.000135244
1036 3014852340.000000 328.732500 0.000135303
1037 3014852421.000000 328.886000 0.000135303
1038 3014852500.000000 329.044000 0.000135333
1039 3014852580.000000 329.201500 0.000135274
1040 3014852660.000000 329.354500 0.000135184
1041 3014852740.000000 329.511500 0.000135184
1042 3014852820.000000 329.664000 0.000135184
1043 3014852900.000000 329.819500 0.000135214
1044 3014852980.000000 329.973000 0.000135214
1045 3014853060.000000 330.128500 0.000135244
1046 3014853140.000000 330.281500 0.000135184
1047 3014853220.000000 330.437500 0.000135154
1048 3014853300.000000 330.593000 0.000135125
1049 3014853380.000000 330.746000 0.000135184
1050 3014853460.000000 330.902500 0.000135154
1051 3014853540.000000 331.054000 0.000135095
1052 3014853620.000000 331.212500 0.000135065
1053 3014853700.000000 331.366500 0.000135125
1054 3014853780.000000 331.521500 0.000135184
1055 3014853860.000000 331.678000 0.000135125
1056 3014853940.000000 331.831500 0.000135065
1057 3014854020.000000 331.986000 0.000135125
1058 3014854100.000000 332.140500 0.000135125
1059 3014854180.000000 332.294000 0.000135154
1060 3014854260.000000 332.452000 0.000135125
1061 3014854340.000000 332.605000 0.000135095
1062 3014854420.000000 332.762000 0.000135065
1063 3014854500.000000 332.919500 0.000135035
1064 3014854580.000000 333.074500 0.000135035
1065 3014854660.000000 333.229000 0.000135095
1066 3014854740.000000 333.382500 0.000135035
1067 3014854820.000000 333.538500 0.000135065
1068 3014854900.000000 333.696500 0.000135065
1069 3014854980.000000 333.850000 0.000135035
1070 3014855060.000000 334.007000 0.000135065
1071 3014855140.000000 334.160000 0.000135065
1072 3014855220.000000 334.319000 0.000135065
1073 3014855300.000000 334.474500 0.000135035
1074 3014855380.000000 334.628000 0.000134946
1075 3014855460.000000 334.784500 0.000135035
1076 3014855540.000000 334.936500 0.000135005
1077 3014855620.000000 335.093500 0.000135005
1078 3014855700.000000 335.247000 0.000134946
1079 3014855780.000000 335.403000 0.000134946
1080 3014855860.000000 335.556500 0.000134976
1081 3014855940.000000 335.712500 0.000135035
1082 3014856020.000000 335.866000 0.000135005
1083 3014856100.000000 336.020500 0.000135035
1084 3014856180.000000 336.173000 0.000134946
1085 3014856260.000000 336.327500 0.000134916
1086 3014856340.000000 336.483500 0.000134946
1087 3014856420.000000 336.636500 0.000134946
1088 3014856500.000000 336.793000 0.000134976
1089 3014856580.000000 336.945500 0.000134946
1090 3014856660.000000 337.104500 0.000134946
1091 3014856740.000000 337.260000 0.000134916
1092 3014856820.000000 337.413500 0.000134946
1093 3014856900.000000 337.570000 0.000134946
1094 3014856980.000000 337.722500 0.000135005
1095 3014857060.000000 337.880500 0.000134946
1096 3014857140.000000 338.034500 0.000134916
1097 3014857220.000000 338.190500 0.000134946
1098 3014857300.000000 338.345500 0.000134916
1099 3014857380.000000 338.502000 0.000134916
1100 3014857460.000000 338.655500 0.000134946
1101 3014857540.000000 338.814000 0.000134916
1102 3014857620.000000 338.966500 0.000134916
1103 3014857700.000000 339.125000 0.000134886
1104 3014857780.000000 339.279500 0.000134916
1105 3014857860.000000 339.437000 0.000134886
1106 3014857940.000000 339.592000 0.000134856
1107 3014858020.000000 339.747000 0.000134797
1108 3014858100.000000 339.902500 0.000134856
1109 3014858180.000000 340.056500 0.000134797
1110 3014858260.000000 340.208000 0.000134797
1111 3014858340.000000 340.366000 0.000134856
1112 3014858420.000000 340.520000 0.000134856
1113 3014858500.000000 340.674500 0.000134827
1114 3014858580.000000 340.830500 0.000134886
1115 3014858660.000000 340.983000 0.000134797
1116 3014858740.000000 341.139000 0.000134737
1117 3014858820.000000 341.293000 0.000134767
1118 3014858900.000000 341.445500 0.000134737
1119 3014858980.000000 341.605000 0.000134797
1120 3014859060.000000 341.756000 0.000134797
1121 3014859140.000000 341.914500 0.000134827
1122 3014859220.000000 342.068500 0.000134856
1123 3014859300.000000 342.224000 0.000134767
1124 3014859380.000000 342.378500 0.000134737
1125 3014859460.000000 342.534000 0.000134767
1126 3014859540.000000 342.689000 0.000134707
1127 3014859620.000000 342.846500 0.000134707
1128 3014859700.000000 342.997500 0.000134737
1129 3014859780.000000 343.158000 0.000134707
1130 3014859860.000000 343.310000 0.000134678
1131 3014859940.000000 343.466500 0.000134737
1132 3014860020.000000 343.622500 0.000134707
1133 3014860100.000000 343.775000 0.000134767
1134 3014860180.000000 343.933500 0.000134737
1135 3014860260.000000 344.088500 0.000134707
1136 3014860340.000000 344.245000 0.000134707
1137 3014860420.000000 344.400000 0.000134737
1138 3014860500.000000 344.557000 0.000134707
1139 3014860580.000000 344.711500 0.000134707
1140 3014860660.000000 344.867000 0.000134707
1141 3014860740.000000 345.022500 0.000134737
1142 3014860820.000000 345.176500 0.000134737
1143 3014860900.000000 345.327500 0.000134707
1144 3014860980.000000 345.485000 0.000134678
1145 3014861060.000000 345.641500 0.000134678
1146 3014861140.000000 345.793500 0.000134618
1147 3014861220.000000 345.947000 0.000134588
1148 3014861300.000000 346.101000 0.000134648
1149 3014861380.000000 346.258500 0.000134648
1150 3014861460.000000 346.410500 0.000134618
1151 3014861540.000000 346.564000 0.000134648
1152 3014861620.000000 346.719500 0.000134648
1153 3014861700.000000 346.876000 0.000134707
1154 3014861780.000000 347.034500 0.000134648
1155 3014861860.000000 347.186000 0.000134588
1156 3014861940.000000 347.338500 0.000134529
1157 3014862020.000000 347.497000 0.000134558
1158 3014862100.000000 347.649500 0.000134558
1159 3014862180.000000 347.806000 0.000134558
1160 3014862260.000000 347.961500 0.000134618
1161 3014862340.000000 348.115000 0.000134558
1162 3014862420.000000 348.273000 0.000134588
1163 3014862500.000000 348.428000 0.000134588
1164 3014862580.000000 348.583000 0.000134558
1165 3014862660.000000 348.737000 0.000134529
1166 3014862740.000000 348.893000 0.000134499
1167 3014862820.000000 349.050000 0.000134439
1168 3014862900.000000 349.206000 0.000134499
1169 3014862980.000000 349.362500 0.000134469
1170 3014863060.000000 349.517500 0.000134529
1171 3014863140.000000 349.674500 0.000134499
1172 3014863220.000000 349.830500 0.000134499
1173 3014863300.000000 349.986500 0.000134469
1174 3014863380.000000 350.139500 0.000134469
1175 3014863460.000000 350.296500 0.000134469
1176 3014863540.000000 350.447000 0.000134469
1177 3014863620.000000 350.604500 0.000134469
1178 3014863700.000000 350.758500 0.000134439
1179 3014863780.000000 350.914500 0.000134439
1180 3014863860.000000 351.070000 0.000134499
1181 3014863940.000000 351.224500 0.000134469
1182 3014864020.000000 351.377500 0.000134439
1183 3014864100.000000 351.533500 0.000134469
1184 3014864180.000000 351.687500 0.00013438
1185 3014864260.000000 351.842000 0.00013438
1186 3014864340.000000 351.998500 0.000134439
1187 3014864420.000000 352.152500 0.00013435
1188 3014864500.000000 352.310000 0.000134439
1189 3014864580.000000 352.462000 0.00013438
1190 3014864660.000000 352.617500 0.00013435
1191 3014864740.000000 352.773000 0.00013438
1192 3014864820.000000 352.922000 0.000134439
1193 3014864900.000000 353.086000 0.00013438
1194 3014864980.000000 353.237500 0.00013435
1195 3014865060.000000 353.391000 0.00013438
1196 3014865140.000000 353.550500 0.00013435
1197 3014865220.000000 353.706000 0.00013435
1198 3014865300.000000 353.859500 0.00013435
1199 3014865380.000000 354.013500 0.00013435
1200 3014865460.000000 354.170000 0.00013435
1201 3014865540.000000 354.329500 0.00013432
1202 3014865620.000000 354.480000 0.00013432
1203 3014865700.000000 354.636000 0.00013435
1204 3014865780.000000 354.794500 0.00013438
1205 3014865860.000000 354.947500 0.00013432
1206 3014865940.000000 355.105000 0.00013426
1207 3014866020.000000 355.255500 0.00013432
1208 3014866100.000000 355.415000 0.00013432
1209 3014866180.000000 355.570000 0.00013429
1210 3014866260.000000 355.722000 0.00013438
1211 3014866340.000000 355.879000 0.00013432
1212 3014866420.000000 356.031500 0.00013429
1213 3014866500.000000 356.188500 0.00013435
1214 3014866580.000000 356.342000 0.00013429
1215 3014866660.000000 356.495500 0.00013429
1216 3014866740.000000 356.650000 0.00013429
1217 3014866820.000000 356.805500 0.00013435
1218 3014866900.000000 356.960000 0.00013426
1219 3014866980.000000 357.117000 0.00013429
1220 3014867060.000000 357.268500 0.00013426
1221 3014867140.000000 357.426500 0.00013426
1222 3014867220.000000 357.580000 0.00013426
1223 3014867300.000000 357.736500 0.000134231
1224 3014867380.000000 357.890500 0.000134231
1225 3014867460.000000 358.046500 0.000134201
1226 3014867540.000000 358.201500 0.000134201
1227 3014867620.000000 358.359000 0.000134201
1228 3014867700.000000 358.510500 0.000134171
1229 3014867780.000000 358.669000 0.000134201
1230 3014867860.000000 358.822500 0.000134141
1231 3014867940.000000 358.979500 0.000134141
1232 3014868020.000000 359.135000 0.000134141
1233 3014868100.000000 359.290000 0.000134141
1234 3014868180.000000 359.446000 0.000134111
1235 3014868260.000000 359.604500 0.000134171
1236 3014868340.000000 359.759500 0.000134052
1237 3014868420.000000 359.916000 0.000134111
1238 3014868500.000000 360.068500 0.000134082
1239 3014868580.000000 360.227500 0.000134052
1240 3014868660.000000 360.381000 0.000134082
1241 3014868740.000000 360.535000 0.000134141
1242 3014868820.000000 360.690000 0.000134052
1243 3014868900.000000 360.845500 0.000134052
1244 3014868980.000000 360.999000 0.000133992
1245 3014869060.000000 361.154000 0.000134022
1246 3014869140.000000 361.306500 0.000134052
1247 3014869220.000000 361.464500 0.000134052
1248 3014869300.000000 361.620000 0.000134052
1249 3014869380.000000 361.772000 0.000134022
1250 3014869460.000000 361.926000 0.000134022
1251 3014869540.000000 362.081500 0.000133992
1252 3014869620.000000 362.236000 0.000134022
1253 3014869700.000000 362.393500 0.000133962
1254 3014869780.000000 362.548500 0.000134022
1255 3014869860.000000 362.703500 0.000133933
1256 3014869940.000000 362.859000 0.000133962
1257 3014870020.000000 363.013000 0.000133992
1258 3014870100.000000 363.169500 0.000133992
1259 3014870180.000000 363.321500 0.000133962
1260 3014870260.000000 363.481000 0.000133903
1261 3014870340.000000 363.633000 0.000133903
1262 3014870420.000000 363.790000 0.000133903
1263 3014870500.000000 363.943500 0.000133903
1264 3014870580.000000 364.099500 0.000133903
1265 3014870660.000000 364.255000 0.000133843
1266 3014870740.000000 364.412500 0.000133903
1267 3014870820.000000 364.569000 0.000133813
1268 3014870900.000000 364.724500 0.000133933
1269 3014870980.000000 364.881500 0.000133933
1270 3014871060.000000 365.037500 0.000133903
1271 3014871140.000000 365.193000 0.000133903
1272 3014871220.000000 365.347500 0.000133813
1273 3014871300.000000 365.504500 0.000133843
1274 3014871380.000000 365.655000 0.000133873
1275 3014871460.000000 365.814000 0.000133813
1276 3014871540.000000 365.966000 0.000133873
1277 3014871620.000000 366.121500 0.000133813
1278 3014871700.000000 366.274500 0.000133813
1279 3014871780.000000 366.430500 0.000133784
1280 3014871860.000000 366.586500 0.000133843
1281 3014871940.000000 366.741000 0.000133784
1282 3014872020.000000 366.895000 0.000133784
1283 3014872100.000000 367.050000 0.000133784
1284 3014872180.000000 367.202500 0.000133724
