# NO SAMPLE - ONE ARM
FTS 95 GHz source w/rectangular feedhorn and 95 GHz diode detector w/ 
higher gain round feedhorn w/circ-rect waveguide converter

SAMPLE - no sample
25 3012772040.000000 171.895500 0.000143082
26 3012772120.000000 172.051500 0.000143171
27 3012772200.000000 172.204500 0.000143171
28 3012772280.000000 172.361000 0.000143171
29 3012772360.000000 172.517500 0.000143171
30 3012772440.000000 172.674000 0.000143052
31 3012772520.000000 172.828500 0.000143052
32 3012772600.000000 172.984000 0.000143022
33 3012772680.000000 173.138000 0.000143022
34 3012772760.000000 173.292500 0.000143022
35 3012772840.000000 173.448000 0.000143022
36 3012772920.000000 173.603500 0.000143022
37 3012773000.000000 173.757000 0.000143052
38 3012773080.000000 173.911000 0.000143022
39 3012773160.000000 174.064000 0.000143022
40 3012773240.000000 174.220500 0.000142963
41 3012773320.000000 174.375000 0.000142963
42 3012773400.000000 174.526500 0.000142992
43 3012773480.000000 174.684000 0.000142903
44 3012773560.000000 174.840500 0.000142992
45 3012773640.000000 174.993000 0.000142933
46 3012773720.000000 175.148500 0.000142903
47 3012773800.000000 175.304000 0.000142933
48 3012773880.000000 175.461500 0.000142963
49 3012773960.000000 175.616000 0.000142933
50 3012774040.000000 175.768000 0.000142933
51 3012774120.000000 175.922500 0.000142873
52 3012774200.000000 176.078500 0.000142873
53 3012774280.000000 176.235000 0.000142903
54 3012774360.000000 176.390500 0.000142933
55 3012774440.000000 176.544000 0.000142903
56 3012774520.000000 176.704500 0.000142933
57 3012774600.000000 176.860000 0.000142933
58 3012774680.000000 177.015000 0.000142903
59 3012774760.000000 177.171000 0.000142873
60 3012774840.000000 177.321500 0.000142873
61 3012774920.000000 177.480000 0.000142873
62 3012775000.000000 177.636000 0.000142903
63 3012775080.000000 177.789000 0.000142873
64 3012775160.000000 177.945500 0.000142873
65 3012775240.000000 178.100000 0.000142873
66 3012775320.000000 178.255000 0.000142873
67 3012775400.000000 178.410000 0.000142873
68 3012775480.000000 178.565000 0.000142903
69 3012775560.000000 178.718500 0.000142843
70 3012775640.000000 178.875500 0.000142873
71 3012775720.000000 179.031000 0.000142843
72 3012775800.000000 179.184500 0.000142903
73 3012775880.000000 179.338500 0.000142814
74 3012775960.000000 179.494000 0.000142843
75 3012776040.000000 179.647000 0.000142784
76 3012776120.000000 179.803500 0.000142784
77 3012776200.000000 179.959000 0.000142814
78 3012776280.000000 180.109500 0.000142754
79 3012776360.000000 180.268000 0.000142784
80 3012776440.000000 180.420000 0.000142724
81 3012776520.000000 180.575500 0.000142754
82 3012776600.000000 180.729500 0.000142754
83 3012776680.000000 180.884500 0.000142754
84 3012776760.000000 181.038000 0.000142724
85 3012776840.000000 181.194500 0.000142754
86 3012776920.000000 181.351500 0.000142754
87 3012777000.000000 181.511000 0.000142724
88 3012777080.000000 181.662000 0.000142784
89 3012777160.000000 181.818000 0.000142754
90 3012777240.000000 181.975000 0.000142635
91 3012777320.000000 182.130500 0.000142575
92 3012777400.000000 182.287000 0.000142605
93 3012777480.000000 182.439000 0.000142605
94 3012777560.000000 182.596500 0.000142605
95 3012777640.000000 182.754000 0.000142545
96 3012777720.000000 182.908000 0.000142575
97 3012777800.000000 183.064000 0.000142605
98 3012777880.000000 183.218500 0.000142545
99 3012777960.000000 183.376000 0.000142545
100 3012778040.000000 183.528500 0.000142516
101 3012778120.000000 183.681500 0.000142545
102 3012778200.000000 183.839000 0.000142516
103 3012778280.000000 183.992000 0.000142545
104 3012778360.000000 184.148500 0.000142605
105 3012778440.000000 184.302500 0.000142545
106 3012778520.000000 184.457500 0.000142575
107 3012778600.000000 184.613500 0.000142516
108 3012778680.000000 184.768000 0.000142516
109 3012778760.000000 184.920000 0.000142516
110 3012778840.000000 185.076500 0.000142545
111 3012778920.000000 185.232000 0.000142545
112 3012779000.000000 185.384500 0.000142516
113 3012779080.000000 185.543500 0.000142456
114 3012779160.000000 185.694000 0.000142456
115 3012779240.000000 185.851500 0.000142516
116 3012779320.000000 186.008000 0.000142516
117 3012779400.000000 186.158500 0.000142456
118 3012779480.000000 186.317500 0.000142516
119 3012779560.000000 186.473000 0.000142426
120 3012779640.000000 186.630000 0.000142456
121 3012779720.000000 186.785500 0.000142486
122 3012779800.000000 186.940500 0.000142456
123 3012779880.000000 187.097500 0.000142516
124 3012779960.000000 187.251000 0.000142456
125 3012780040.000000 187.410000 0.000142456
126 3012780120.000000 187.564500 0.000142396
127 3012780200.000000 187.717000 0.000142486
128 3012780280.000000 187.872500 0.000142456
129 3012780360.000000 188.027000 0.000142426
130 3012780440.000000 188.183500 0.000142456
131 3012780520.000000 188.340500 0.000142486
132 3012780600.000000 188.491000 0.000142456
133 3012780680.000000 188.649000 0.000142426
134 3012780760.000000 188.802000 0.000142396
135 3012780840.000000 188.954500 0.000142367
136 3012780920.000000 189.109500 0.000142456
137 3012781000.000000 189.265500 0.000142456
138 3012781080.000000 189.420500 0.000142396
139 3012781160.000000 189.577000 0.000142396
140 3012781240.000000 189.731000 0.000142367
141 3012781320.000000 189.901000 0.000142367
142 3012781400.000000 190.050000 0.000142426
143 3012781480.000000 190.205000 0.000142367
144 3012781560.000000 190.357500 0.000142456
145 3012781640.000000 190.510500 0.000142486
146 3012781720.000000 190.665000 0.000142396
147 3012781800.000000 190.817000 0.000142426
148 3012781880.000000 190.969000 0.000142396
149 3012781960.000000 191.125000 0.000142367
150 3012782040.000000 191.276500 0.000142277
151 3012782120.000000 191.434500 0.000142307
152 3012782200.000000 191.588500 0.000142307
153 3012782280.000000 191.746000 0.000142307
154 3012782360.000000 191.904000 0.000142307
155 3012782440.000000 192.057500 0.000142307
156 3012782520.000000 192.216500 0.000142277
157 3012782600.000000 192.369000 0.000142337
158 3012782680.000000 192.525500 0.000142307
159 3012782760.000000 192.682000 0.000142307
160 3012782840.000000 192.834500 0.000142307
161 3012782920.000000 192.992000 0.000142277
162 3012783000.000000 193.148500 0.000142247
163 3012783080.000000 193.304500 0.000142277
164 3012783160.000000 193.459000 0.000142277
165 3012783240.000000 193.615000 0.000142277
166 3012783321.000000 193.769000 0.000142277
167 3012783400.000000 193.924000 0.000142277
168 3012783480.000000 194.079000 0.000142218
169 3012783560.000000 194.232500 0.000142188
170 3012783640.000000 194.388000 0.000142277
171 3012783720.000000 194.543500 0.000142277
172 3012783800.000000 194.698500 0.000142277
173 3012783880.000000 194.854000 0.000142188
174 3012783960.000000 195.010000 0.000142247
175 3012784040.000000 195.163500 0.000142218
176 3012784120.000000 195.318000 0.000142247
177 3012784200.000000 195.472500 0.000142247
178 3012784280.000000 195.628000 0.000142247
179 3012784360.000000 195.781500 0.000142247
180 3012784440.000000 195.938500 0.000142247
181 3012784520.000000 196.092500 0.000142307
182 3012784600.000000 196.247500 0.000142247
183 3012784680.000000 196.403500 0.000142277
184 3012784760.000000 196.557000 0.000142247
185 3012784840.000000 196.714500 0.000142218
186 3012784920.000000 196.867500 0.000142307
187 3012785000.000000 197.025500 0.000142218
188 3012785080.000000 197.181000 0.000142218
189 3012785160.000000 197.335500 0.000142218
190 3012785240.000000 197.493000 0.000142218
191 3012785320.000000 197.646000 0.000142277
192 3012785400.000000 197.803000 0.000142247
193 3012785480.000000 197.958000 0.000142218
194 3012785560.000000 198.113500 0.000142247
195 3012785640.000000 198.268500 0.000142218
196 3012785720.000000 198.422500 0.000142188
197 3012785800.000000 198.581500 0.000142188
198 3012785880.000000 198.734500 0.000142188
199 3012785960.000000 198.886000 0.000142188
200 3012786040.000000 199.044000 0.000142128
201 3012786120.000000 199.197500 0.000142128
202 3012786200.000000 199.354000 0.000142098
203 3012786280.000000 199.510000 0.000142188
204 3012786360.000000 199.662500 0.000142188
205 3012786440.000000 199.820000 0.000142158
206 3012786520.000000 199.970500 0.000142158
207 3012786600.000000 200.126500 0.000142039
208 3012786680.000000 200.283500 0.000142128
209 3012786760.000000 200.433500 0.000142069
210 3012786840.000000 200.591000 0.000142039
211 3012786920.000000 200.747500 0.000141979
212 3012787000.000000 200.899000 0.000142039
213 3012787080.000000 201.055500 0.000142039
214 3012787160.000000 201.209500 0.000142009
215 3012787240.000000 201.363000 0.000141979
216 3012787320.000000 201.520000 0.000142039
217 3012787400.000000 201.676000 0.000141979
218 3012787480.000000 201.832000 0.000142039
219 3012787560.000000 201.987000 0.000141979
220 3012787640.000000 202.144000 0.000141949
221 3012787720.000000 202.300000 0.000141949
222 3012787800.000000 202.452000 0.00014192
223 3012787880.000000 202.607500 0.000141949
224 3012787960.000000 202.763000 0.00014192
225 3012788040.000000 202.920500 0.000141949
226 3012788120.000000 203.073000 0.00014189
227 3012788200.000000 203.228000 0.00014189
228 3012788280.000000 203.386500 0.00014192
229 3012788360.000000 203.539000 0.000141949
230 3012788440.000000 203.696500 0.00014189
231 3012788520.000000 203.849000 0.00014192
232 3012788600.000000 204.003500 0.00014189
233 3012788680.000000 204.160000 0.00014189
234 3012788760.000000 204.315000 0.00014189
235 3012788840.000000 204.469000 0.0001418
236 3012788920.000000 204.626500 0.00014189
237 3012789000.000000 204.777000 0.00014183
238 3012789080.000000 204.934000 0.00014183
239 3012789160.000000 205.090500 0.00014189
240 3012789240.000000 205.242500 0.00014183
241 3012789320.000000 205.399000 0.00014183
242 3012789400.000000 205.553500 0.0001418
243 3012789480.000000 205.709000 0.00014186
244 3012789560.000000 205.863000 0.000141771
245 3012789640.000000 206.017000 0.00014183
246 3012789720.000000 206.174500 0.0001418
247 3012789800.000000 206.327000 0.000141771
248 3012789880.000000 206.481000 0.0001418
249 3012789960.000000 206.640000 0.000141741
250 3012790040.000000 206.795000 0.000141771
251 3012790120.000000 206.951000 0.000141711
252 3012790200.000000 207.107000 0.000141771
253 3012790280.000000 207.262000 0.000141711
254 3012790360.000000 207.418500 0.000141681
255 3012790440.000000 207.572500 0.000141711
256 3012790520.000000 207.730500 0.000141741
257 3012790600.000000 207.883000 0.000141741
258 3012790680.000000 208.038000 0.000141681
259 3012790760.000000 208.193000 0.000141741
260 3012790840.000000 208.348500 0.000141651
261 3012790920.000000 208.505500 0.000141681
262 3012791000.000000 208.661500 0.000141681
263 3012791080.000000 208.813000 0.000141622
264 3012791160.000000 208.971000 0.000141681
265 3012791240.000000 209.124500 0.000141651
266 3012791320.000000 209.277500 0.000141592
267 3012791400.000000 209.434000 0.000141622
268 3012791480.000000 209.589500 0.000141532
269 3012791560.000000 209.745500 0.000141562
270 3012791640.000000 209.898000 0.000141532
271 3012791720.000000 210.054000 0.000141562
272 3012791800.000000 210.208500 0.000141592
273 3012791880.000000 210.361000 0.000141532
274 3012791960.000000 210.518000 0.000141532
275 3012792040.000000 210.669500 0.000141532
276 3012792120.000000 210.825500 0.000141622
277 3012792200.000000 210.980500 0.000141532
278 3012792280.000000 211.134000 0.000141443
279 3012792360.000000 211.290500 0.000141502
280 3012792440.000000 211.445000 0.000141413
281 3012792520.000000 211.597500 0.000141502
282 3012792600.000000 211.751500 0.000141413
283 3012792680.000000 211.908500 0.000141443
284 3012792760.000000 212.064500 0.000141383
285 3012792840.000000 212.221500 0.000141473
286 3012792920.000000 212.375000 0.000141473
287 3012793000.000000 212.532500 0.000141413
288 3012793080.000000 212.688500 0.000141383
289 3012793160.000000 212.844500 0.000141413
290 3012793240.000000 212.999500 0.000141443
291 3012793320.000000 213.154500 0.000141383
292 3012793400.000000 213.312000 0.000141353
293 3012793480.000000 213.464500 0.000141353
294 3012793560.000000 213.621500 0.000141353
295 3012793640.000000 213.777000 0.000141383
296 3012793720.000000 213.929500 0.000141353
297 3012793800.000000 214.086000 0.000141353
298 3012793880.000000 214.241500 0.000141324
299 3012793960.000000 214.394500 0.000141353
300 3012794040.000000 214.551000 0.000141353
301 3012794120.000000 214.706000 0.000141383
302 3012794200.000000 214.860500 0.000141324
303 3012794280.000000 215.016000 0.000141324
304 3012794360.000000 215.171000 0.000141264
305 3012794440.000000 215.324500 0.000141294
306 3012794520.000000 215.479500 0.000141264
307 3012794600.000000 215.635500 0.000141264
308 3012794680.000000 215.791000 0.000141294
309 3012794760.000000 215.943500 0.000141264
310 3012794840.000000 216.101500 0.000141234
311 3012794920.000000 216.256500 0.000141264
312 3012795000.000000 216.407500 0.000141204
313 3012795080.000000 216.566000 0.000141204
314 3012795160.000000 216.718000 0.000141175
315 3012795240.000000 216.873500 0.000141204
316 3012795320.000000 217.027500 0.000141204
317 3012795400.000000 217.185500 0.000141175
318 3012795480.000000 217.343000 0.000141204
319 3012795560.000000 217.498500 0.000141204
320 3012795640.000000 217.653000 0.000141145
321 3012795720.000000 217.809000 0.000141145
322 3012795800.000000 217.963000 0.000141175
323 3012795880.000000 218.119000 0.000141115
324 3012795960.000000 218.269000 0.000141175
325 3012796040.000000 218.425000 0.000141115
326 3012796120.000000 218.584500 0.000141115
327 3012796200.000000 218.736000 0.000141026
328 3012796280.000000 218.892500 0.000141085
329 3012796360.000000 219.048500 0.000141085
330 3012796440.000000 219.199500 0.000141085
331 3012796520.000000 219.356000 0.000141055
332 3012796600.000000 219.510500 0.000140996
333 3012796680.000000 219.667000 0.000141085
334 3012796760.000000 219.821000 0.000140996
335 3012796840.000000 219.976500 0.000141026
336 3012796920.000000 220.133500 0.000141055
337 3012797000.000000 220.284000 0.000140966
338 3012797080.000000 220.442000 0.000140966
339 3012797160.000000 220.596000 0.000140996
340 3012797240.000000 220.750500 0.000141055
341 3012797320.000000 220.907000 0.000140996
342 3012797400.000000 221.058500 0.000140966
343 3012797480.000000 221.214500 0.000140996
344 3012797560.000000 221.371500 0.000140966
345 3012797640.000000 221.522500 0.000140936
346 3012797720.000000 221.679000 0.000140966
347 3012797800.000000 221.835500 0.000140906
348 3012797880.000000 221.988500 0.000140966
349 3012797960.000000 222.146000 0.000140936
350 3012798040.000000 222.301500 0.000140906
351 3012798120.000000 222.458000 0.000140936
352 3012798200.000000 222.613000 0.000140966
353 3012798280.000000 222.769500 0.000140906
354 3012798360.000000 222.923500 0.000140936
355 3012798440.000000 223.078500 0.000140906
356 3012798520.000000 223.236500 0.000140877
357 3012798600.000000 223.390500 0.000140877
358 3012798680.000000 223.544500 0.000140847
359 3012798760.000000 223.702500 0.000140877
360 3012798840.000000 223.854500 0.000140847
361 3012798920.000000 224.012000 0.000140877
362 3012799000.000000 224.166500 0.000140936
363 3012799080.000000 224.317500 0.000140906
364 3012799160.000000 224.471500 0.000140847
365 3012799240.000000 224.627000 0.000140877
366 3012799320.000000 224.785000 0.000140906
367 3012799400.000000 224.938500 0.000140906
368 3012799480.000000 225.093000 0.000140877
369 3012799560.000000 225.250500 0.000140817
370 3012799640.000000 225.405500 0.000140817
371 3012799720.000000 225.559500 0.000140787
372 3012799800.000000 225.713500 0.000140847
373 3012799880.000000 225.868500 0.000140817
374 3012799960.000000 226.024500 0.000140847
375 3012800040.000000 226.178000 0.000140817
376 3012800120.000000 226.334500 0.000140787
377 3012800200.000000 226.491000 0.000140787
378 3012800280.000000 226.643500 0.000140727
379 3012800360.000000 226.799500 0.000140757
380 3012800440.000000 226.957000 0.000140727
381 3012800520.000000 227.109000 0.000140668
382 3012800600.000000 227.266500 0.000140757
383 3012800680.000000 227.423000 0.000140757
384 3012800760.000000 227.577000 0.000140787
385 3012800840.000000 227.735000 0.000140787
386 3012800920.000000 227.889000 0.000140757
387 3012801000.000000 228.044500 0.000140668
388 3012801080.000000 228.200000 0.000140608
389 3012801160.000000 228.354000 0.000140638
390 3012801240.000000 228.509000 0.000140608
391 3012801320.000000 228.664500 0.000140668
392 3012801400.000000 228.821000 0.000140638
393 3012801480.000000 228.975000 0.000140668
394 3012801560.000000 229.128000 0.000140698
395 3012801640.000000 229.284000 0.000140668
396 3012801720.000000 229.438500 0.000140698
397 3012801800.000000 229.594500 0.000140668
398 3012801880.000000 229.748500 0.000140608
399 3012801960.000000 229.903000 0.000140608
400 3012802040.000000 230.061000 0.000140549
401 3012802120.000000 230.213500 0.000140638
402 3012802200.000000 230.369500 0.000140608
403 3012802280.000000 230.525500 0.000140638
404 3012802360.000000 230.677500 0.000140638
405 3012802440.000000 230.835000 0.000140608
406 3012802520.000000 230.991000 0.000140638
407 3012802600.000000 231.146500 0.000140668
408 3012802680.000000 231.300000 0.000140608
409 3012802760.000000 231.454500 0.000140608
410 3012802840.000000 231.607000 0.000140549
411 3012802920.000000 231.763500 0.000140549
412 3012803000.000000 231.918500 0.000140519
413 3012803080.000000 232.072000 0.000140608
414 3012803160.000000 232.224500 0.000140608
415 3012803240.000000 232.382000 0.000140549
416 3012803320.000000 232.538500 0.000140608
417 3012803400.000000 232.694000 0.000140608
418 3012803480.000000 232.850500 0.000140549
419 3012803560.000000 233.003500 0.000140489
420 3012803640.000000 233.160500 0.000140459
421 3012803720.000000 233.317000 0.000140519
422 3012803800.000000 233.467000 0.000140489
423 3012803880.000000 233.626500 0.000140519
424 3012803960.000000 233.782000 0.000140519
425 3012804040.000000 233.938500 0.000140489
426 3012804120.000000 234.092000 0.000140549
427 3012804200.000000 234.247500 0.000140519
428 3012804280.000000 234.400000 0.000140519
429 3012804360.000000 234.555500 0.000140459
430 3012804440.000000 234.712000 0.000140489
431 3012804520.000000 234.865000 0.0001404
432 3012804600.000000 235.020500 0.000140429
433 3012804680.000000 235.179500 0.000140429
434 3012804760.000000 235.334500 0.000140429
435 3012804840.000000 235.487500 0.000140519
436 3012804920.000000 235.643000 0.000140489
437 3012805000.000000 235.798500 0.000140489
438 3012805080.000000 235.953000 0.000140429
439 3012805160.000000 236.110500 0.000140429
440 3012805240.000000 236.263500 0.0001404
441 3012805320.000000 236.418500 0.00014037
442 3012805400.000000 236.574000 0.00014034
443 3012805480.000000 236.726500 0.000140429
444 3012805560.000000 236.883500 0.000140429
445 3012805640.000000 237.038500 0.000140519
446 3012805720.000000 237.195500 0.000140429
447 3012805800.000000 237.350500 0.0001404
448 3012805880.000000 237.506500 0.00014037
449 3012805960.000000 237.663000 0.0001404
450 3012806040.000000 237.817000 0.0001404
451 3012806120.000000 237.975000 0.00014034
452 3012806200.000000 238.129000 0.0001404
453 3012806280.000000 238.282000 0.00014034
454 3012806360.000000 238.441500 0.00014034
455 3012806440.000000 238.593500 0.0001404
456 3012806520.000000 238.747000 0.0001404
457 3012806600.000000 238.902000 0.000140429
458 3012806680.000000 239.055500 0.00014034
459 3012806760.000000 239.214500 0.00014034
460 3012806840.000000 239.367500 0.00014037
461 3012806920.000000 239.521000 0.00014034
462 3012807000.000000 239.674500 0.00014034
463 3012807080.000000 239.829000 0.00014034
464 3012807160.000000 239.988000 0.00014037
465 3012807240.000000 240.143500 0.00014034
466 3012807320.000000 240.298000 0.00014037
467 3012807400.000000 240.454500 0.000140429
468 3012807480.000000 240.608500 0.0001404
469 3012807560.000000 240.763500 0.00014034
470 3012807640.000000 240.919500 0.00014034
471 3012807720.000000 241.074000 0.00014037
472 3012807800.000000 241.229000 0.00014037
473 3012807880.000000 241.384000 0.000140251
474 3012807960.000000 241.540500 0.00014031
475 3012808040.000000 241.693500 0.00014034
476 3012808120.000000 241.847000 0.0001404
477 3012808200.000000 242.004500 0.0001404
478 3012808280.000000 242.157000 0.00014037
479 3012808360.000000 242.314500 0.00014034
480 3012808440.000000 242.472000 0.00014034
481 3012808520.000000 242.624000 0.00014031
482 3012808600.000000 242.782500 0.00014028
483 3012808680.000000 242.938000 0.00014034
484 3012808760.000000 243.091500 0.0001404
485 3012808840.000000 243.248000 0.00014034
486 3012808920.000000 243.402000 0.00014037
487 3012809000.000000 243.557000 0.00014034
488 3012809080.000000 243.713500 0.00014028
489 3012809160.000000 243.865500 0.00014031
490 3012809240.000000 244.023000 0.00014028
491 3012809320.000000 244.180000 0.00014028
492 3012809400.000000 244.335000 0.000140251
493 3012809480.000000 244.491000 0.000140221
494 3012809560.000000 244.644500 0.000140251
495 3012809640.000000 244.798500 0.00014028
496 3012809720.000000 244.954000 0.00014028
497 3012809800.000000 245.108000 0.00014031
498 3012809880.000000 245.264000 0.00014028
499 3012809960.000000 245.420500 0.000140251
500 3012810040.000000 245.575000 0.00014031
501 3012810120.000000 245.729500 0.00014034
502 3012810200.000000 245.887500 0.000140251
503 3012810280.000000 246.040500 0.00014028
504 3012810360.000000 246.195000 0.000140251
505 3012810440.000000 246.351000 0.00014028
506 3012810520.000000 246.505500 0.00014028
507 3012810600.000000 246.661000 0.000140251
508 3012810680.000000 246.816500 0.000140251
509 3012810760.000000 246.969000 0.00014028
510 3012810840.000000 247.126000 0.000140251
511 3012810920.000000 247.281500 0.000140221
512 3012811000.000000 247.437500 0.000140251
513 3012811080.000000 247.591000 0.000140251
514 3012811160.000000 247.747000 0.000140221
515 3012811240.000000 247.904000 0.000140221
516 3012811320.000000 248.061000 0.00014028
517 3012811400.000000 248.212000 0.000140191
518 3012811480.000000 248.370500 0.000140251
519 3012811560.000000 248.526500 0.000140251
520 3012811640.000000 248.679000 0.000140251
521 3012811720.000000 248.836500 0.000140221
522 3012811800.000000 248.991500 0.000140221
523 3012811880.000000 249.146000 0.000140221
524 3012811960.000000 249.301000 0.000140221
525 3012812040.000000 249.455000 0.000140131
526 3012812120.000000 249.613000 0.000140251
527 3012812200.000000 249.763000 0.00014028
528 3012812280.000000 249.914500 0.000140191
529 3012812360.000000 250.076500 0.000140251
530 3012812440.000000 250.230000 0.000140161
531 3012812520.000000 250.387500 0.000140251
532 3012812600.000000 250.539000 0.000140251
533 3012812680.000000 250.696500 0.000140251
534 3012812760.000000 250.852500 0.000140251
535 3012812840.000000 251.006500 0.000140221
536 3012812920.000000 251.162000 0.000140191
537 3012813000.000000 251.316500 0.000140131
538 3012813080.000000 251.474500 0.000140221
539 3012813160.000000 251.629000 0.000140221
540 3012813240.000000 251.781500 0.000140221
541 3012813320.000000 251.940000 0.000140221
542 3012813400.000000 252.092500 0.000140221
543 3012813480.000000 252.246500 0.000140251
544 3012813560.000000 252.403000 0.000140191
545 3012813640.000000 252.555000 0.000140191
546 3012813720.000000 252.713500 0.000140191
547 3012813800.000000 252.870500 0.000140221
548 3012813880.000000 253.023000 0.000140161
549 3012813960.000000 253.181500 0.000140191
550 3012814040.000000 253.333000 0.000140131
551 3012814120.000000 253.489500 0.000140191
552 3012814200.000000 253.645000 0.000140161
553 3012814280.000000 253.797000 0.000140191
554 3012814360.000000 253.952500 0.000140191
555 3012814440.000000 254.108000 0.000140191
556 3012814520.000000 254.260500 0.000140191
557 3012814600.000000 254.417000 0.000140191
558 3012814680.000000 254.572000 0.000140131
559 3012814760.000000 254.728500 0.000140191
560 3012814840.000000 254.881500 0.000140131
561 3012814920.000000 255.037500 0.000140161
562 3012815000.000000 255.193000 0.000140131
563 3012815080.000000 255.346000 0.000140131
564 3012815160.000000 255.505000 0.000140131
565 3012815240.000000 255.658500 0.000140102
566 3012815320.000000 255.816000 0.000140102
567 3012815400.000000 255.971500 0.000140102
568 3012815480.000000 256.124000 0.000140102
569 3012815560.000000 256.284000 0.000140102
570 3012815640.000000 256.437500 0.000140072
571 3012815720.000000 256.592500 0.000140102
572 3012815800.000000 256.748000 0.000140102
573 3012815880.000000 256.902500 0.000140072
574 3012815960.000000 257.057500 0.000140102
575 3012816040.000000 257.212000 0.000140102
576 3012816120.000000 257.367500 0.000140072
577 3012816200.000000 257.523000 0.000140072
578 3012816280.000000 257.679500 0.000140102
579 3012816360.000000 257.836000 0.000139982
580 3012816440.000000 257.992000 0.000140072
581 3012816520.000000 258.147000 0.000140072
582 3012816600.000000 258.301000 0.000140131
583 3012816680.000000 258.458500 0.000140131
584 3012816760.000000 258.610500 0.000140072
585 3012816840.000000 258.768000 0.000140072
586 3012816920.000000 258.921500 0.000140072
587 3012817000.000000 259.076500 0.000140102
588 3012817080.000000 259.233500 0.000140012
589 3012817160.000000 259.386000 0.000140072
590 3012817240.000000 259.542000 0.000140102
591 3012817320.000000 259.695000 0.000140072
592 3012817400.000000 259.850000 0.000140131
593 3012817480.000000 260.006000 0.000140072
594 3012817560.000000 260.157000 0.000140131
595 3012817640.000000 260.317000 0.000140102
596 3012817720.000000 260.470000 0.000140102
597 3012817800.000000 260.628000 0.000140072
598 3012817880.000000 260.780500 0.000140012
599 3012817960.000000 260.933500 0.000140072
600 3012818040.000000 261.093500 0.000140072
601 3012818120.000000 261.245500 0.000140102
602 3012818200.000000 261.398000 0.000140102
603 3012818280.000000 261.556500 0.000140072
604 3012818360.000000 261.710000 0.000140102
605 3012818440.000000 261.866500 0.000140131
606 3012818520.000000 262.021500 0.000140072
607 3012818600.000000 262.174000 0.000140102
608 3012818680.000000 262.333000 0.000140012
609 3012818760.000000 262.485500 0.000140012
610 3012818840.000000 262.642000 0.000140012
611 3012818920.000000 262.796500 0.000140042
612 3012819000.000000 262.954000 0.000140012
613 3012819080.000000 263.108500 0.000140012
614 3012819160.000000 263.263500 0.000139982
615 3012819240.000000 263.417000 0.000140072
616 3012819320.000000 263.574500 0.000140012
617 3012819400.000000 263.726500 0.000139982
618 3012819480.000000 263.884000 0.000140012
619 3012819560.000000 264.038000 0.000139982
620 3012819640.000000 264.193000 0.000139982
621 3012819720.000000 264.346500 0.000139982
622 3012819800.000000 264.501500 0.000139953
623 3012819880.000000 264.658000 0.000139953
624 3012819960.000000 264.814000 0.000139953
625 3012820040.000000 264.967500 0.000139953
626 3012820120.000000 265.122500 0.000139923
627 3012820200.000000 265.280000 0.000140012
628 3012820280.000000 265.434000 0.000139982
629 3012820360.000000 265.589500 0.000139953
630 3012820440.000000 265.744000 0.000139953
631 3012820520.000000 265.901500 0.000140012
632 3012820600.000000 266.057000 0.000139982
633 3012820680.000000 266.211500 0.000139982
634 3012820760.000000 266.365000 0.000139953
635 3012820840.000000 266.520500 0.000139953
636 3012820920.000000 266.681000 0.000139923
