# NO SAMPLE - ONE ARM
FTS 95 GHz source w/rectangular feedhorn and 95 GHz diode detector w/ 
higher gain round feedhorn w/circ-rect waveguide converter

SAMPLE - no sample
25 3015771000.000000 171.901000 0.00014031
26 3015771080.000000 172.056000 0.00014028
27 3015771160.000000 172.210000 0.000140251
28 3015771240.000000 172.367000 0.000140251
29 3015771320.000000 172.523000 0.000140191
30 3015771400.000000 172.678500 0.000140221
31 3015771480.000000 172.834000 0.000140221
32 3015771560.000000 172.990500 0.000140191
33 3015771640.000000 173.143500 0.000140221
34 3015771720.000000 173.299000 0.000140221
35 3015771800.000000 173.456000 0.000140221
36 3015771880.000000 173.607500 0.000140221
37 3015771960.000000 173.762000 0.000140251
38 3015772040.000000 173.920000 0.000140221
39 3015772120.000000 174.072000 0.000140251
40 3015772200.000000 174.228500 0.000140221
41 3015772280.000000 174.383500 0.000140131
42 3015772360.000000 174.535500 0.000140191
43 3015772440.000000 174.693500 0.000140191
44 3015772520.000000 174.849000 0.000140221
45 3015772600.000000 175.000500 0.000140131
46 3015772680.000000 175.159000 0.000140191
47 3015772760.000000 175.310500 0.000140131
48 3015772840.000000 175.466500 0.000140131
49 3015772920.000000 175.623000 0.000140191
50 3015773000.000000 175.774000 0.000140131
51 3015773080.000000 175.932000 0.000140131
52 3015773160.000000 176.088000 0.000140102
53 3015773240.000000 176.240500 0.000140102
54 3015773320.000000 176.396000 0.000140131
55 3015773400.000000 176.550500 0.000140131
56 3015773480.000000 176.709500 0.000140102
57 3015773560.000000 176.865500 0.000140102
58 3015773640.000000 177.019500 0.000140131
59 3015773720.000000 177.176000 0.000140131
60 3015773800.000000 177.328500 0.000140131
61 3015773880.000000 177.484000 0.000140012
62 3015773960.000000 177.641000 0.000140072
63 3015774040.000000 177.793500 0.000140012
64 3015774120.000000 177.950500 0.000140072
65 3015774200.000000 178.104000 0.000140012
66 3015774280.000000 178.262000 0.000140072
67 3015774360.000000 178.415000 0.000139982
68 3015774440.000000 178.570500 0.000139953
69 3015774520.000000 178.726000 0.000140012
70 3015774600.000000 178.880000 0.000139953
71 3015774680.000000 179.037000 0.000139982
72 3015774760.000000 179.189500 0.000140012
73 3015774840.000000 179.344000 0.000140042
74 3015774920.000000 179.501000 0.000139982
75 3015775000.000000 179.650500 0.000139953
76 3015775080.000000 179.806500 0.000139953
77 3015775160.000000 179.964000 0.000140012
78 3015775240.000000 180.114500 0.000139953
79 3015775320.000000 180.272500 0.000140012
80 3015775400.000000 180.427500 0.000139923
81 3015775480.000000 180.580500 0.000139982
82 3015775560.000000 180.736500 0.000139953
83 3015775640.000000 180.891500 0.000139923
84 3015775720.000000 181.046500 0.000139953
85 3015775800.000000 181.202000 0.000139953
86 3015775880.000000 181.357500 0.000139953
87 3015775960.000000 181.516000 0.000139923
88 3015776040.000000 181.669500 0.000139923
89 3015776120.000000 181.827500 0.000139893
90 3015776200.000000 181.985500 0.000139863
91 3015776280.000000 182.138000 0.000139863
92 3015776360.000000 182.295500 0.000139863
93 3015776440.000000 182.450000 0.000139923
94 3015776520.000000 182.605000 0.000139893
95 3015776600.000000 182.762500 0.000139893
96 3015776680.000000 182.915500 0.000139893
97 3015776760.000000 183.073000 0.000139953
98 3015776840.000000 183.228000 0.000139893
99 3015776920.000000 183.384500 0.000139893
100 3015777000.000000 183.536000 0.000139774
101 3015777080.000000 183.687500 0.000139833
102 3015777160.000000 183.844000 0.000139833
103 3015777240.000000 184.000500 0.000139804
104 3015777320.000000 184.154500 0.000139774
105 3015777400.000000 184.309500 0.000139774
106 3015777480.000000 184.466000 0.000139774
107 3015777560.000000 184.619500 0.000139714
108 3015777640.000000 184.774500 0.000139833
109 3015777720.000000 184.925000 0.000139774
110 3015777800.000000 185.082500 0.000139774
111 3015777880.000000 185.238000 0.000139774
112 3015777960.000000 185.390000 0.000139684
113 3015778040.000000 185.547500 0.000139714
114 3015778120.000000 185.702000 0.000139714
115 3015778200.000000 185.858500 0.000139714
116 3015778280.000000 186.011500 0.000139714
117 3015778360.000000 186.165500 0.000139684
118 3015778440.000000 186.324000 0.000139714
119 3015778520.000000 186.477500 0.000139655
120 3015778600.000000 186.635000 0.000139684
121 3015778680.000000 186.793000 0.000139684
122 3015778760.000000 186.944500 0.000139655
123 3015778840.000000 187.104000 0.000139684
124 3015778920.000000 187.259000 0.000139684
125 3015779000.000000 187.413500 0.000139655
126 3015779080.000000 187.569500 0.000139655
127 3015779160.000000 187.721000 0.000139625
128 3015779240.000000 187.878500 0.000139655
129 3015779320.000000 188.035000 0.000139625
130 3015779400.000000 188.188500 0.000139684
131 3015779480.000000 188.345000 0.000139684
132 3015779560.000000 188.499000 0.000139655
133 3015779640.000000 188.654000 0.000139655
134 3015779720.000000 188.808500 0.000139625
135 3015779800.000000 188.963000 0.000139655
136 3015779880.000000 189.118000 0.000139565
137 3015779960.000000 189.274000 0.000139655
138 3015780040.000000 189.431500 0.000139595
139 3015780120.000000 189.583500 0.000139625
140 3015780200.000000 189.740000 0.000139595
141 3015780280.000000 189.891500 0.000139625
142 3015780360.000000 190.046000 0.000139595
143 3015780440.000000 190.200000 0.000139595
144 3015780520.000000 190.356000 0.000139595
145 3015780600.000000 190.511000 0.000139565
146 3015780680.000000 190.669500 0.000139535
147 3015780760.000000 190.819500 0.000139625
148 3015780840.000000 190.973500 0.000139625
149 3015780920.000000 191.130000 0.000139655
150 3015781000.000000 191.283500 0.000139506
151 3015781080.000000 191.439500 0.000139535
152 3015781160.000000 191.595000 0.000139625
153 3015781240.000000 191.753500 0.000139565
154 3015781321.000000 191.910000 0.000139655
155 3015781400.000000 192.064500 0.000139655
156 3015781480.000000 192.222500 0.000139625
157 3015781560.000000 192.375000 0.000139684
158 3015781640.000000 192.530500 0.000139655
159 3015781720.000000 192.687000 0.000139535
160 3015781800.000000 192.840000 0.000139565
161 3015781880.000000 192.998000 0.000139506
162 3015781960.000000 193.155500 0.000139506
163 3015782040.000000 193.307500 0.000139476
164 3015782120.000000 193.464000 0.000139595
165 3015782200.000000 193.619500 0.000139535
166 3015782280.000000 193.774000 0.000139535
167 3015782360.000000 193.929500 0.000139535
168 3015782440.000000 194.082000 0.000139535
169 3015782520.000000 194.238000 0.000139565
170 3015782600.000000 194.394500 0.000139535
171 3015782680.000000 194.548000 0.000139565
172 3015782760.000000 194.704000 0.000139476
173 3015782840.000000 194.859000 0.000139476
174 3015782920.000000 195.012000 0.000139535
175 3015783000.000000 195.169500 0.000139535
176 3015783080.000000 195.321000 0.000139535
177 3015783160.000000 195.477500 0.000139506
178 3015783240.000000 195.632500 0.000139535
179 3015783320.000000 195.786000 0.000139476
180 3015783400.000000 195.943500 0.000139506
181 3015783480.000000 196.098000 0.000139506
182 3015783560.000000 196.253000 0.000139506
183 3015783640.000000 196.408500 0.000139446
184 3015783720.000000 196.563000 0.000139446
185 3015783800.000000 196.721000 0.000139416
186 3015783880.000000 196.876000 0.000139446
187 3015783960.000000 197.033500 0.000139506
188 3015784040.000000 197.185500 0.000139535
189 3015784120.000000 197.340500 0.000139446
190 3015784200.000000 197.498500 0.000139446
191 3015784280.000000 197.652500 0.000139506
192 3015784360.000000 197.811500 0.000139476
193 3015784440.000000 197.965500 0.000139446
194 3015784520.000000 198.117500 0.000139416
195 3015784600.000000 198.273000 0.000139357
196 3015784680.000000 198.427500 0.000139416
197 3015784760.000000 198.586000 0.000139416
198 3015784840.000000 198.740000 0.000139386
199 3015784920.000000 198.891000 0.000139386
200 3015785000.000000 199.048500 0.000139386
201 3015785080.000000 199.204000 0.000139386
202 3015785160.000000 199.358500 0.000139357
203 3015785240.000000 199.513500 0.000139357
204 3015785320.000000 199.666000 0.000139416
205 3015785400.000000 199.822500 0.000139416
206 3015785480.000000 199.978000 0.000139386
207 3015785560.000000 200.131500 0.000139357
208 3015785640.000000 200.286500 0.000139386
209 3015785720.000000 200.441500 0.000139386
210 3015785800.000000 200.595500 0.000139297
211 3015785880.000000 200.751500 0.000139297
212 3015785960.000000 200.906500 0.000139297
213 3015786040.000000 201.062000 0.000139386
214 3015786120.000000 201.213500 0.000139386
215 3015786200.000000 201.369500 0.000139386
216 3015786280.000000 201.526000 0.000139297
217 3015786360.000000 201.679000 0.000139327
218 3015786440.000000 201.837000 0.000139297
219 3015786520.000000 201.991000 0.000139267
220 3015786600.000000 202.149000 0.000139297
221 3015786680.000000 202.305500 0.000139267
222 3015786760.000000 202.460500 0.000139237
223 3015786840.000000 202.616000 0.000139297
224 3015786920.000000 202.771500 0.000139237
225 3015787000.000000 202.927500 0.000139267
226 3015787080.000000 203.081500 0.000139237
227 3015787160.000000 203.237000 0.000139208
228 3015787240.000000 203.390500 0.000139237
229 3015787320.000000 203.546000 0.000139148
230 3015787400.000000 203.704000 0.000139237
231 3015787480.000000 203.857500 0.000139237
232 3015787560.000000 204.011500 0.000139178
233 3015787640.000000 204.167000 0.000139237
234 3015787720.000000 204.321000 0.000139208
235 3015787800.000000 204.477500 0.000139178
236 3015787880.000000 204.633500 0.000139208
237 3015787960.000000 204.784000 0.000139208
238 3015788040.000000 204.941500 0.000139118
239 3015788120.000000 205.097500 0.000139148
240 3015788200.000000 205.250500 0.000139148
241 3015788280.000000 205.404500 0.000139118
242 3015788360.000000 205.558000 0.000139088
243 3015788440.000000 205.713500 0.000139088
244 3015788520.000000 205.870500 0.000139059
245 3015788600.000000 206.022500 0.000139059
246 3015788680.000000 206.179000 0.000139088
247 3015788760.000000 206.335000 0.000139118
248 3015788840.000000 206.490500 0.000139088
249 3015788920.000000 206.644500 0.000139029
250 3015789000.000000 206.800000 0.000139029
251 3015789080.000000 206.955000 0.000138999
252 3015789160.000000 207.111000 0.000139029
253 3015789240.000000 207.266000 0.000139029
254 3015789320.000000 207.422000 0.000139029
255 3015789400.000000 207.577000 0.000138999
256 3015789480.000000 207.734000 0.000138999
257 3015789560.000000 207.887500 0.000139029
258 3015789640.000000 208.041500 0.000138999
259 3015789720.000000 208.202500 0.000138939
260 3015789800.000000 208.352500 0.000138999
261 3015789880.000000 208.510000 0.000138999
262 3015789960.000000 208.666500 0.000138999
263 3015790040.000000 208.818500 0.000138999
264 3015790120.000000 208.975500 0.000138969
265 3015790200.000000 209.130000 0.000138939
266 3015790280.000000 209.282500 0.000138939
267 3015790360.000000 209.439000 0.000138969
268 3015790440.000000 209.595000 0.000138999
269 3015790520.000000 209.748000 0.000138999
270 3015790600.000000 209.903500 0.000138969
271 3015790680.000000 210.060000 0.00013888
272 3015790760.000000 210.214000 0.000138969
273 3015790840.000000 210.367500 0.000138939
274 3015790920.000000 210.525000 0.000138999
275 3015791000.000000 210.678500 0.000138939
276 3015791080.000000 210.830000 0.00013888
277 3015791160.000000 210.988000 0.00013891
278 3015791240.000000 211.139500 0.00013885
279 3015791320.000000 211.296000 0.00013891
280 3015791400.000000 211.449000 0.00013888
281 3015791480.000000 211.603500 0.00013882
282 3015791560.000000 211.760000 0.00013885
283 3015791640.000000 211.916500 0.00013882
284 3015791720.000000 212.070500 0.00013882
285 3015791800.000000 212.227500 0.00013885
286 3015791880.000000 212.384000 0.00013885
287 3015791960.000000 212.543000 0.00013882
288 3015792040.000000 212.694000 0.00013879
289 3015792120.000000 212.847000 0.00013882
290 3015792200.000000 213.004000 0.000138731
291 3015792280.000000 213.159000 0.000138731
292 3015792360.000000 213.316500 0.000138761
293 3015792440.000000 213.468500 0.000138731
294 3015792520.000000 213.625500 0.000138671
295 3015792600.000000 213.781500 0.000138701
296 3015792680.000000 213.936000 0.000138701
297 3015792760.000000 214.090000 0.000138701
298 3015792840.000000 214.246000 0.000138701
299 3015792921.000000 214.402500 0.000138701
300 3015793000.000000 214.557000 0.000138671
301 3015793080.000000 214.711000 0.000138671
302 3015793160.000000 214.868000 0.000138641
303 3015793240.000000 215.020500 0.000138641
304 3015793320.000000 215.175500 0.000138582
305 3015793400.000000 215.328500 0.000138641
306 3015793480.000000 215.484000 0.000138671
307 3015793560.000000 215.640500 0.000138641
308 3015793640.000000 215.797000 0.000138641
309 3015793720.000000 215.949500 0.000138671
310 3015793800.000000 216.106000 0.000138612
311 3015793880.000000 216.261000 0.000138582
312 3015793960.000000 216.413500 0.000138582
313 3015794040.000000 216.570500 0.000138582
314 3015794120.000000 216.726000 0.000138522
315 3015794200.000000 216.879000 0.000138552
316 3015794280.000000 217.036000 0.000138552
317 3015794360.000000 217.193000 0.000138552
318 3015794440.000000 217.347000 0.000138552
319 3015794520.000000 217.502000 0.000138552
320 3015794600.000000 217.659500 0.000138552
321 3015794680.000000 217.813500 0.000138552
322 3015794760.000000 217.967500 0.000138522
323 3015794840.000000 218.126000 0.000138463
324 3015794920.000000 218.281500 0.000138433
325 3015795000.000000 218.434500 0.000138463
326 3015795080.000000 218.592000 0.000138463
327 3015795160.000000 218.742500 0.000138463
328 3015795240.000000 218.900000 0.000138492
329 3015795320.000000 219.055000 0.000138492
330 3015795400.000000 219.209500 0.000138522
331 3015795480.000000 219.362500 0.000138522
332 3015795560.000000 219.516000 0.000138463
333 3015795640.000000 219.674000 0.000138433
334 3015795720.000000 219.829000 0.000138433
335 3015795800.000000 219.982000 0.000138433
336 3015795880.000000 220.138500 0.000138403
337 3015795960.000000 220.289000 0.000138433
338 3015796040.000000 220.447000 0.000138373
339 3015796120.000000 220.602500 0.000138433
340 3015796200.000000 220.754500 0.000138463
341 3015796280.000000 220.910000 0.000138403
342 3015796360.000000 221.066000 0.000138403
343 3015796440.000000 221.219500 0.000138403
344 3015796520.000000 221.374500 0.000138343
345 3015796600.000000 221.529500 0.000138403
346 3015796680.000000 221.683500 0.000138314
347 3015796760.000000 221.839000 0.000138373
348 3015796840.000000 221.995500 0.000138314
349 3015796920.000000 222.149000 0.000138284
350 3015797000.000000 222.305000 0.000138373
351 3015797080.000000 222.463000 0.000138314
352 3015797160.000000 222.616500 0.000138343
353 3015797240.000000 222.773500 0.000138254
354 3015797320.000000 222.926000 0.000138284
355 3015797400.000000 223.082500 0.000138224
356 3015797480.000000 223.240000 0.000138284
357 3015797560.000000 223.396500 0.000138314
358 3015797640.000000 223.548500 0.000138254
359 3015797720.000000 223.707000 0.000138254
360 3015797800.000000 223.861500 0.000138254
361 3015797880.000000 224.016500 0.000138254
362 3015797960.000000 224.171500 0.000138254
363 3015798040.000000 224.322500 0.000138254
364 3015798120.000000 224.479500 0.000138224
365 3015798200.000000 224.636500 0.000138224
366 3015798280.000000 224.790000 0.000138224
367 3015798360.000000 224.946000 0.000138164
368 3015798440.000000 225.101000 0.000138224
369 3015798520.000000 225.256000 0.000138254
370 3015798600.000000 225.410500 0.000138194
371 3015798680.000000 225.566500 0.000138194
372 3015798760.000000 225.719000 0.000138194
373 3015798840.000000 225.874500 0.000138224
374 3015798920.000000 226.028000 0.000138164
375 3015799000.000000 226.187500 0.000138194
376 3015799080.000000 226.341000 0.000138164
377 3015799160.000000 226.498000 0.000138164
378 3015799240.000000 226.649000 0.000138105
379 3015799320.000000 226.801500 0.000138164
380 3015799400.000000 226.959500 0.000138105
381 3015799480.000000 227.114500 0.000138105
382 3015799560.000000 227.271000 0.000138135
383 3015799640.000000 227.425000 0.000138164
384 3015799720.000000 227.583000 0.000138164
385 3015799800.000000 227.741500 0.000138105
386 3015799880.000000 227.893000 0.000138135
387 3015799960.000000 228.049500 0.000138105
388 3015800040.000000 228.204500 0.000138105
389 3015800120.000000 228.357000 0.000138105
390 3015800200.000000 228.514500 0.000138135
391 3015800280.000000 228.669000 0.000138135
392 3015800360.000000 228.823000 0.000138164
393 3015800440.000000 228.980500 0.000138135
394 3015800520.000000 229.133000 0.000138194
395 3015800600.000000 229.287000 0.000138164
396 3015800680.000000 229.442000 0.000138164
397 3015800760.000000 229.598000 0.000138164
398 3015800840.000000 229.755000 0.000138105
399 3015800920.000000 229.907000 0.000138075
400 3015801000.000000 230.065000 0.000138105
401 3015801080.000000 230.219000 0.000138075
402 3015801160.000000 230.373000 0.000138105
403 3015801240.000000 230.529000 0.000138075
404 3015801320.000000 230.684000 0.000138105
405 3015801400.000000 230.838000 0.000138105
406 3015801480.000000 230.993500 0.000138135
407 3015801560.000000 231.151000 0.000138105
408 3015801640.000000 231.305500 0.000138075
409 3015801720.000000 231.457500 0.000137986
410 3015801800.000000 231.614500 0.000137926
411 3015801880.000000 231.767500 0.000138015
412 3015801960.000000 231.922500 0.000137986
413 3015802040.000000 232.079000 0.000137986
414 3015802120.000000 232.235000 0.000138015
415 3015802200.000000 232.390500 0.000137986
416 3015802280.000000 232.545500 0.000138015
417 3015802360.000000 232.700500 0.000138015
418 3015802440.000000 232.856500 0.000137956
419 3015802520.000000 233.012000 0.000137926
420 3015802600.000000 233.168500 0.000137896
421 3015802680.000000 233.321000 0.000137896
422 3015802760.000000 233.473000 0.000137896
423 3015802840.000000 233.631000 0.000137956
424 3015802920.000000 233.787500 0.000137926
425 3015803000.000000 233.943000 0.000137986
426 3015803080.000000 234.097500 0.000137986
427 3015803160.000000 234.251000 0.000137956
428 3015803240.000000 234.406500 0.000137986
429 3015803320.000000 234.561000 0.000137926
430 3015803400.000000 234.714500 0.000137926
431 3015803480.000000 234.870000 0.000137896
432 3015803560.000000 235.026500 0.000137956
433 3015803640.000000 235.183000 0.000137926
434 3015803720.000000 235.337000 0.000137896
435 3015803800.000000 235.493500 0.000137956
436 3015803880.000000 235.646500 0.000137896
437 3015803960.000000 235.801500 0.000137896
438 3015804040.000000 235.959500 0.000137956
439 3015804120.000000 236.114000 0.000137926
440 3015804200.000000 236.266000 0.000137896
441 3015804280.000000 236.423500 0.000137837
442 3015804360.000000 236.579000 0.000137866
443 3015804440.000000 236.732500 0.000137837
444 3015804520.000000 236.889500 0.000137926
445 3015804600.000000 237.040500 0.000137896
446 3015804680.000000 237.198000 0.000137956
447 3015804760.000000 237.356500 0.000137896
448 3015804840.000000 237.509000 0.000137926
449 3015804920.000000 237.667000 0.000137956
450 3015805000.000000 237.824000 0.000137896
451 3015805080.000000 237.978000 0.000137956
452 3015805160.000000 238.135000 0.000137866
453 3015805240.000000 238.288500 0.000137896
454 3015805320.000000 238.445500 0.000137866
455 3015805400.000000 238.598500 0.000138015
456 3015805480.000000 238.754500 0.000137926
457 3015805560.000000 238.908000 0.000137926
458 3015805640.000000 239.061500 0.000137837
459 3015805720.000000 239.220500 0.000137807
460 3015805800.000000 239.372500 0.000137866
461 3015805880.000000 239.528500 0.000137837
462 3015805960.000000 239.681500 0.000137896
463 3015806040.000000 239.836500 0.000137866
464 3015806120.000000 239.995000 0.000137837
465 3015806200.000000 240.151000 0.000137866
466 3015806280.000000 240.303500 0.000137866
467 3015806360.000000 240.461000 0.000137896
468 3015806440.000000 240.612500 0.000137896
469 3015806520.000000 240.769500 0.000137837
470 3015806600.000000 240.925500 0.000137807
471 3015806680.000000 241.081000 0.000137807
472 3015806760.000000 241.234500 0.000137866
473 3015806840.000000 241.386500 0.000137837
474 3015806920.000000 241.544500 0.000137747
475 3015807000.000000 241.701000 0.000137866
476 3015807080.000000 241.854000 0.000137866
477 3015807160.000000 242.008000 0.000137896
478 3015807240.000000 242.164000 0.000137866
479 3015807320.000000 242.320000 0.000137896
480 3015807400.000000 242.476500 0.000137837
481 3015807480.000000 242.629500 0.000137777
482 3015807560.000000 242.787500 0.000137807
483 3015807640.000000 242.940500 0.000137807
484 3015807720.000000 243.096000 0.000137837
485 3015807800.000000 243.252500 0.000137807
486 3015807880.000000 243.405000 0.000137837
487 3015807960.000000 243.562500 0.000137837
488 3015808040.000000 243.719000 0.000137866
489 3015808120.000000 243.871500 0.000137866
490 3015808200.000000 244.029500 0.000137837
491 3015808280.000000 244.185000 0.000137837
492 3015808360.000000 244.340000 0.000137807
493 3015808440.000000 244.495500 0.000137807
494 3015808520.000000 244.649000 0.000137807
495 3015808600.000000 244.803000 0.000137807
496 3015808680.000000 244.958500 0.000137807
497 3015808760.000000 245.116500 0.000137837
498 3015808840.000000 245.269500 0.000137866
499 3015808920.000000 245.427000 0.000137807
500 3015809000.000000 245.582000 0.000137807
501 3015809080.000000 245.736500 0.000137807
502 3015809160.000000 245.894000 0.000137837
503 3015809240.000000 246.047000 0.000137747
504 3015809320.000000 246.200500 0.000137747
505 3015809400.000000 246.358500 0.000137807
506 3015809480.000000 246.513500 0.000137807
507 3015809560.000000 246.666000 0.000137807
508 3015809640.000000 246.823000 0.000137807
509 3015809720.000000 246.975000 0.000137807
510 3015809800.000000 247.132500 0.000137837
511 3015809880.000000 247.289000 0.000137807
512 3015809960.000000 247.442500 0.000137837
513 3015810040.000000 247.599500 0.000137807
514 3015810120.000000 247.757000 0.000137777
515 3015810200.000000 247.911000 0.000137807
516 3015810280.000000 248.067000 0.000137866
517 3015810360.000000 248.221000 0.000137807
518 3015810440.000000 248.379500 0.000137837
519 3015810520.000000 248.531500 0.000137807
520 3015810600.000000 248.683000 0.000137807
521 3015810680.000000 248.841000 0.000137807
522 3015810760.000000 248.995500 0.000137777
523 3015810840.000000 249.152500 0.000137747
524 3015810920.000000 249.305000 0.000137777
525 3015811000.000000 249.461000 0.000137688
526 3015811080.000000 249.619000 0.000137717
527 3015811160.000000 249.769000 0.000137777
528 3015811240.000000 249.925000 0.000137717
529 3015811320.000000 250.078500 0.000137747
530 3015811400.000000 250.235000 0.000137747
531 3015811480.000000 250.391500 0.000137717
532 3015811560.000000 250.546000 0.000137747
533 3015811640.000000 250.701000 0.000137747
534 3015811720.000000 250.859000 0.000137688
535 3015811800.000000 251.009000 0.000137717
536 3015811880.000000 251.166500 0.000137658
537 3015811960.000000 251.321500 0.000137688
538 3015812040.000000 251.476000 0.000137717
539 3015812120.000000 251.629500 0.000137747
540 3015812200.000000 251.788500 0.000137717
541 3015812280.000000 251.942500 0.000137747
542 3015812360.000000 252.097500 0.000137747
543 3015812440.000000 252.253000 0.000137717
544 3015812520.000000 252.406000 0.000137747
545 3015812600.000000 252.560500 0.000137717
546 3015812680.000000 252.718000 0.000137688
547 3015812760.000000 252.873000 0.000137658
548 3015812840.000000 253.028500 0.000137688
549 3015812920.000000 253.186500 0.000137688
550 3015813000.000000 253.338000 0.000137658
551 3015813080.000000 253.496000 0.000137688
552 3015813160.000000 253.648000 0.000137717
553 3015813240.000000 253.803000 0.000137658
554 3015813320.000000 253.960500 0.000137688
555 3015813400.000000 254.113000 0.000137747
556 3015813480.000000 254.268000 0.000137717
557 3015813560.000000 254.425000 0.000137717
558 3015813640.000000 254.576500 0.000137717
559 3015813720.000000 254.734000 0.000137688
560 3015813800.000000 254.890500 0.000137688
561 3015813880.000000 255.045500 0.000137688
562 3015813960.000000 255.198500 0.000137658
563 3015814040.000000 255.352000 0.000137717
564 3015814120.000000 255.510500 0.000137717
565 3015814200.000000 255.666500 0.000137688
566 3015814280.000000 255.821500 0.000137717
567 3015814360.000000 255.976000 0.000137688
568 3015814440.000000 256.133500 0.000137658
569 3015814520.000000 256.291000 0.000137717
570 3015814600.000000 256.442000 0.000137747
571 3015814680.000000 256.597000 0.000137688
572 3015814760.000000 256.752500 0.000137688
573 3015814840.000000 256.907000 0.000137688
574 3015814920.000000 257.062000 0.000137688
575 3015815000.000000 257.217000 0.000137688
576 3015815080.000000 257.370000 0.000137658
577 3015815160.000000 257.529500 0.000137688
578 3015815240.000000 257.685000 0.000137628
579 3015815320.000000 257.841000 0.000137658
580 3015815400.000000 257.996500 0.000137717
581 3015815480.000000 258.151500 0.000137658
582 3015815560.000000 258.306000 0.000137688
583 3015815640.000000 258.462500 0.000137688
584 3015815720.000000 258.615500 0.000137688
585 3015815800.000000 258.772500 0.000137658
586 3015815880.000000 258.927000 0.000137658
587 3015815960.000000 259.080000 0.000137688
588 3015816040.000000 259.238000 0.000137628
589 3015816120.000000 259.388000 0.000137658
590 3015816200.000000 259.547500 0.000137717
591 3015816280.000000 259.701000 0.000137598
592 3015816360.000000 259.855500 0.000137688
593 3015816440.000000 260.011000 0.000137598
594 3015816520.000000 260.163000 0.000137688
595 3015816600.000000 260.323000 0.000137658
596 3015816680.000000 260.475500 0.000137658
597 3015816760.000000 260.632000 0.000137658
598 3015816840.000000 260.787500 0.000137598
599 3015816920.000000 260.942000 0.000137568
600 3015817000.000000 261.099500 0.000137598
601 3015817080.000000 261.253000 0.000137598
602 3015817160.000000 261.407000 0.000137598
603 3015817240.000000 261.563000 0.000137658
604 3015817320.000000 261.719000 0.000137598
605 3015817400.000000 261.871000 0.000137568
606 3015817480.000000 262.028500 0.000137568
607 3015817560.000000 262.184000 0.000137568
608 3015817640.000000 262.339000 0.000137568
609 3015817720.000000 262.491500 0.000137598
610 3015817800.000000 262.648500 0.000137598
611 3015817880.000000 262.805500 0.000137598
612 3015817960.000000 262.959000 0.000137568
613 3015818040.000000 263.113500 0.000137598
614 3015818120.000000 263.268000 0.000137598
615 3015818200.000000 263.424000 0.000137628
616 3015818280.000000 263.581000 0.000137598
617 3015818360.000000 263.732500 0.000137658
618 3015818440.000000 263.888000 0.000137539
619 3015818520.000000 264.042500 0.000137568
620 3015818600.000000 264.199000 0.000137539
621 3015818680.000000 264.353000 0.000137568
622 3015818760.000000 264.507000 0.000137598
623 3015818840.000000 264.662000 0.000137598
624 3015818920.000000 264.819000 0.000137598
625 3015819000.000000 264.972500 0.000137568
626 3015819080.000000 265.127500 0.000137568
627 3015819160.000000 265.284500 0.000137539
628 3015819240.000000 265.438500 0.000137568
629 3015819320.000000 265.595500 0.000137598
630 3015819400.000000 265.749000 0.000137568
631 3015819480.000000 265.907500 0.000137628
632 3015819560.000000 266.059500 0.000137598
633 3015819640.000000 266.217500 0.000137539
634 3015819720.000000 266.369500 0.000137568
635 3015819800.000000 266.527000 0.000137539
636 3015819880.000000 266.686500 0.000137539
