# # SAMPLE
FTS 95 GHz source w/rect feedhorn and 95 GHz diode detector w/ 
circular feedhorn and circ - rect transition; 
95 GHz source does NOT have bandpass filter

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 4047808222.000000 168.017000 0.000214995
1 4047808300.000000 168.170000 0.000214876
2 4047808380.000000 168.319000 0.000214816
3 4047808460.000000 168.470000 0.000214905
4 4047808540.000000 168.621500 0.000214935
5 4047808620.000000 168.770000 0.000214995
6 4047808700.000000 168.919500 0.000215025
7 4047808780.000000 169.078500 0.000215054
8 4047808860.000000 169.229000 0.000215084
9 4047808940.000000 169.385000 0.000214935
10 4047809020.000000 169.540000 0.000214846
11 4047809100.000000 169.691500 0.000214846
12 4047809180.000000 169.848500 0.000214965
13 4047809260.000000 170.002500 0.000214876
14 4047809340.000000 170.155500 0.000214876
15 4047809420.000000 170.312000 0.000214876
16 4047809500.000000 170.462500 0.000214935
17 4047809580.000000 170.620000 0.000215025
18 4047809660.000000 170.775000 0.000215025
19 4047809740.000000 170.929500 0.000214846
20 4047809820.000000 171.085000 0.000214846
21 4047809900.000000 171.242000 0.000214756
22 4047809980.000000 171.400000 0.000214786
23 4047810060.000000 171.554500 0.000214816
24 4047810140.000000 171.709500 0.000214876
25 4047810220.000000 171.868000 0.000214846
26 4047810300.000000 172.019500 0.000214876
27 4047810380.000000 172.177000 0.000214876
28 4047810460.000000 172.334500 0.000214876
29 4047810540.000000 172.486000 0.000214816
30 4047810620.000000 172.645500 0.000214786
31 4047810700.000000 172.801000 0.000214756
32 4047810780.000000 172.955000 0.000214816
33 4047810860.000000 173.110500 0.000214786
34 4047810940.000000 173.265500 0.000214846
35 4047811020.000000 173.420000 0.000214905
36 4047811100.000000 173.575000 0.000214905
37 4047811180.000000 173.726500 0.000214876
38 4047811260.000000 173.883500 0.000214697
39 4047811340.000000 174.039500 0.000214756
40 4047811420.000000 174.195000 0.000214697
41 4047811500.000000 174.349500 0.000214816
42 4047811580.000000 174.505500 0.000214816
43 4047811660.000000 174.659000 0.000214727
44 4047811740.000000 174.812000 0.000214786
45 4047811820.000000 174.966500 0.000214786
46 4047811900.000000 175.123000 0.000214786
47 4047811980.000000 175.277500 0.000214756
48 4047812060.000000 175.432000 0.000214667
49 4047812140.000000 175.585500 0.000214727
50 4047812220.000000 175.742000 0.000214637
51 4047812300.000000 175.897000 0.000214697
52 4047812380.000000 176.051000 0.000214786
53 4047812460.000000 176.204500 0.000214786
54 4047812540.000000 176.362000 0.000214786
55 4047812620.000000 176.516500 0.000214667
56 4047812700.000000 176.674500 0.000214697
57 4047812780.000000 176.826500 0.000214756
58 4047812860.000000 176.985000 0.000214637
59 4047812940.000000 177.141000 0.000214667
60 4047813020.000000 177.293500 0.000214548
